extract,crid
2011,1050765
2011,1050768
2011,1050784
2011,1050791
2011,1050801
2011,1050803
2012,1051125
2011,1050812
2011,1050835
2012,1058101
2011,1050887
2011,1050892
2011,1050894
2011,1050903
2011,1050924
2012,1051147
2011,1050948
2011,1050955
2011,1050960
2011,1050970
2011,1050984
2012,1051030
2012,1051039
2011,1051041
2012,1051073
2011,1051100
2012,1051126
2012,1051272
2012,1051277
2012,1051283
2012,1051284
2012,1051286
2012,1051291
2012,1051298
2010,1051330
2012,1051338
2012,1051340
2012,1051347
2012,1051348
2012,1051355
2012,1051358
2012,1051357
2012,1051414
2012,1051438
2012,1051446
2012,1051470
2012,1051473
2012,1051479
2011,1051487
2012,1051491
2012,1051497
2012,1051602
2012,1051503
2011,1051508
2012,1051535
2012,1051544
2012,1051547
2012,1051554
2012,1051556
2012,1051574
2012,1051586
2012,1051890
2012,1051606
2011,1051875
2012,1051615
2012,1051625
2012,1051629
2012,1051643
2012,1051675
2012,1051689
2012,1051693
2012,1051709
2012,1052016
2012,1052069
2012,1051727
2012,1051736
2012,1051747
2012,1051773
2012,1051781
2012,1051784
2012,1051785
2012,1051795
2012,1058107
2012,1051800
2012,1051820
2012,1051837
2012,1051838
2012,1051849
2012,1051851
2012,1051864
2012,1058791
2012,1051874
2012,1051876
2012,1051909
2012,1053700
2012,1051923
2012,1051928
2011,1051930
2012,1051932
2012,1051937
2012,1051982
2012,1051408
2012,1051983
2012,1051990
2012,1058934
2012,1052007
2012,1052040
2012,1052022
2012,1052027
2012,1052029
2012,1052030
2012,1052062
2012,1052070
2012,1052089
2012,1052095
2012,1052099
2012,1052100
2012,1052101
2012,1052120
2012,1052129
2012,1052132
2012,1052148
2012,1052154
2012,1052174
2010,1052187
2012,1055899
2012,1052193
2012,1052196
2012,1052204
2012,1052217
2011,1052225
2012,1052226
2012,1054466
2012,1052229
2012,1052261
2012,1052262
2012,1052263
2012,1055935
2011,1052266
2012,1052271
2012,1052275
2012,1054384
2012,1052283
2011,1052288
2012,1052290
2012,1052321
2011,1052318
2012,1052331
2008,1052972
2012,1052335
2012,1052348
2012,1052349
2012,1052363
2012,1054304
2012,1052383
2012,1052390
2012,1052408
2012,1052409
2012,1052420
,1052438
2012,1052453
2012,1052462
2012,1052470
2012,1052644
2012,1052472
2012,1052520
2010,1052524
2012,1052550
2012,1052565
2012,1052574
2012,1052592
2012,1052617
2012,1052624
2012,1052661
2012,1052662
2012,1052666
2012,1052675
2012,1052677
2008,1052725
2012,1052728
2012,1052742
2009,1052762
2012,1052764
2012,1052765
2012,1052799
2012,1052810
2012,1052820
2012,1052835
2012,1052849
2012,1052930
2012,1052869
2012,1052870
2012,1052908
2012,1052910
2012,1052913
2011,1052920
2012,1052928
2012,1052937
2012,1053704
2012,1052944
2012,1052945
2012,1052962
2012,1052965
2012,1052969
2012,1052977
2012,1052998
2012,1053053
2012,1053057
2011,1053082
2012,1053102
2012,1053132
2012,1053138
2012,1053146
2012,1053165
2012,1053176
2012,1053202
2012,1053205
2012,1053213
2012,1053228
2012,1053232
2012,1053295
2012,1053315
2012,1053345
2013,1060170
2012,1053349
2012,1053353
2012,1053355
2012,1053383
2012,1053389
2012,1053390
2012,1053398
2012,1053403
2011,1053450
2012,1053451
2012,1053452
2012,1053484
2012,1053485
2012,1053510
2012,1053515
2012,1053533
2012,1053534
2012,1053541
2012,1053545
2012,1053557
2012,1053570
2012,1053579
2012,1055940
2012,1053581
2011,1053590
2012,1053593
2012,1053613
2012,1053617
2012,1053622
2012,1053635
2012,1053674
2012,1053679
2012,1053683
2012,1053689
2012,1053690
2012,1053706
2012,1053726
2012,1053729
2012,1053754
2012,1053762
2012,1053770
2012,1053791
2012,1053815
2012,1053957
2012,1053816
2012,1053838
2012,1053839
2012,1053872
2012,1053878
2012,1053928
2012,1053934
2012,1053937
2012,1053965
2012,1053997
2012,1053998
2011,1054005
2012,1054016
2012,1054023
2012,1054025
2012,1054050
2012,1054056
2012,1054060
2012,1054077
2012,1054107
2012,1054109
2012,1054136
2012,1054148
2012,1054152
2012,1054777
2012,1054170
2012,1054193
2012,1054198
2012,1054234
2012,1054254
2012,1054269
2012,1054313
2012,1054340
2012,1054369
2012,1054392
2012,1054410
2012,1054412
2012,1054430
2012,1054439
2012,1054484
2012,1054513
2012,1054808
2012,1054523
2012,1054549
2012,1054556
2012,1054565
2012,1054590
2012,1054617
2012,1054650
2012,1054653
,1054679
2012,1054702
2012,1054726
2011,1050091
2012,1054744
2012,1054746
2012,1055072
2012,1054747
2012,1054757
2012,1054762
2012,1054786
2012,1054798
2012,1054806
2012,1054823
2012,1054854
2012,1054888
2012,1054907
2012,1054899
2012,1054917
2012,1054920
2012,1054922
2012,1054932
2013,1061187
2012,1054968
2012,1054939
2012,1055167
2012,1055173
2012,1054965
2012,1054969
2012,1054991
2012,1055014
2012,1055032
2012,1055033
2012,1055037
2012,1055058
2012,1055073
2012,1055074
2012,1055088
2012,1055107
2011,1055120
2012,1055123
2012,1055132
2012,1055135
2012,1055148
2012,1055149
2012,1055153
2012,1055157
2012,1055176
2012,1055218
2012,1055198
2012,1055204
2013,1060850
2012,1055216
2012,1055219
2012,1055225
2012,1055231
2012,1055308
2012,1055237
2012,1055481
2010,1059445
2012,1055241
2012,1055283
2012,1055288
2012,1055295
2012,1055297
2011,1054923
2012,1055300
2012,1055493
2013,1061396
2012,1055311
2012,1055340
2012,1055364
2012,1055383
2012,1055387
2012,1055392
2012,1055396
2012,1055887
2012,1055549
2013,1062522
2012,1055409
2012,1055411
2012,1055413
2012,1055423
2012,1055432
2012,1055474
2012,1054487
2012,1055727
2012,1055501
2012,1055509
2012,1055529
2009,1055561
2012,1055585
2012,1055594
2012,1055620
2012,1055628
2012,1057574
2012,1055630
2012,1055635
2012,1055658
2012,1055668
2012,1055678
2012,1055685
2012,1055709
2012,1055718
2012,1055722
2012,1055755
2012,1055770
2012,1055773
2012,1055774
2012,1055785
2012,1055806
2012,1055839
2012,1055841
2012,1055847
2012,1055873
2013,1059599
2012,1055877
2012,1055880
2012,1055889
2012,1055896
2012,1055897
2012,1055905
2012,1055907
2012,1055936
2012,1055924
2015,1075408
2012,1055932
2012,1055933
2012,1055945
2012,1055950
2012,1055966
2012,1055968
2012,1055972
2012,1055997
2012,1056139
2012,1056023
2012,1056155
2012,1056028
2012,1056041
2012,1056073
2012,1056081
2012,1056110
2012,1056137
2012,1056404
2012,1056143
2012,1056145
2012,1056167
2012,1056185
2012,1056197
2012,1056206
2012,1056213
2012,1056219
2012,1056235
2013,1061238
2012,1056250
2012,1056287
2012,1056300
2012,1056630
2012,1056314
2012,1056329
2012,1056331
2012,1056335
2012,1056354
2012,1056393
2012,1056417
2012,1056419
2012,1058941
2012,1056433
2012,1056464
2012,1056472
2012,1056474
2012,1056485
2012,1056488
2012,1056589
2012,1056490
2012,1056496
2012,1056516
2012,1056519
2012,1056551
2012,1056573
2012,1056577
2012,1056582
2012,1057571
2012,1056607
2012,1056609
2012,1056614
2012,1056619
2012,1056666
2012,1056676
2012,1056687
2012,1056706
2012,1057133
2011,1056722
2012,1056729
2012,1056737
2012,1056794
2012,1056758
2012,1056780
2012,1056785
2012,1056792
2012,1056828
2012,1056863
2012,1056866
2012,1056875
2012,1057020
2013,1060552
2012,1056877
2012,1056895
2011,1050031
2012,1056937
2012,1056989
2012,1057005
2013,1060760
2012,1057036
2012,1057059
2012,1057090
2012,1057126
2012,1057132
2012,1057141
2012,1057638
2012,1057151
2011,1057168
2012,1057185
2012,1057197
2013,1059957
2012,1057220
2012,1057224
2012,1057241
2012,1057243
2012,1057251
2012,1057253
2012,1057270
2012,1057275
2012,1057304
2012,1057313
2012,1057367
2012,1057320
2012,1057328
2012,1057335
2012,1057353
2012,1058073
2012,1057357
2012,1057403
2012,1057436
2012,1057439
2012,1057468
2012,1057511
2012,1057527
2012,1057547
2012,1057554
2012,1057563
2012,1058434
2012,1057564
2012,1057578
2012,1057584
2012,1057594
2012,1057603
2012,1057604
2012,1057608
2012,1057631
2013,1061367
2012,1057641
2012,1057644
2012,1057652
2012,1057661
2012,1057664
2012,1057669
2012,1057737
2012,1057745
2012,1057763
2012,1057893
2012,1057762
2012,1057807
2012,1057822
2012,1057825
2012,1057833
2012,1057859
2012,1057878
2012,1057880
2012,1058691
2012,1057925
2012,1057933
2012,1057948
2012,1057957
2012,1057964
2012,1057973
2012,1057978
2012,1058023
2012,1058065
2007,1058090
2012,1058093
2012,1058108
2012,1058129
2012,1058131
2012,1058182
2012,1058192
2012,1058201
2012,1058238
2012,1058239
2012,1058317
2012,1058323
2012,1058248
2012,1058252
2012,1058256
2012,1058269
2010,1058275
2012,1058280
2012,1058288
2012,1058294
2012,1058334
2012,1060461
2012,1058331
2012,1058333
2011,1058339
2012,1058369
2012,1058375
2012,1058393
2012,1058398
2013,1060396
2012,1058403
2012,1058408
2012,1058451
2012,1058452
2012,1058466
2012,1058485
2012,1058501
2012,1058551
2012,1058539
2012,1058569
2013,1060675
2012,1058611
2012,1058621
2012,1058643
2012,1058710
2012,1058773
2012,1058776
2012,1058846
2012,1058858
2012,1058860
2012,1058861
2012,1058892
2012,1058929
2012,1058932
2012,1058952
2012,1058983
2013,1060808
2013,1059961
2012,1059048
2012,1059107
,1059109
2012,1059116
2012,1059120
2012,1059138
2012,1059142
2012,1059149
2012,1059174
2013,1059408
2012,1059181
2012,1059188
2012,1059196
2012,1059247
2012,1059243
2012,1059258
2013,1059270
2013,1059274
2013,1059300
2013,1059313
2013,1059318
2013,1059319
,1059321
2013,1059335
2013,1059343
2013,1059346
2013,1059349
2013,1059379
2013,1059380
2012,1059399
2013,1059406
2013,1059412
2013,1059427
2013,1059444
2013,1059460
2013,1059462
2013,1059469
2013,1059493
2013,1059509
2013,1059516
2013,1059544
2013,1059545
2012,1059546
2013,1059594
2013,1059609
2013,1059632
2013,1059639
2013,1059671
2013,1059687
2013,1059694
2013,1059701
2013,1059708
2013,1059714
2013,1059965
2013,1059761
2011,1059780
2013,1059811
2013,1059787
2013,1059788
2013,1059791
2013,1059801
2013,1059819
2013,1061754
2013,1059824
2013,1059836
2013,1059855
2012,1059858
2013,1059885
2013,1059887
2013,1059892
2013,1059893
2013,1059897
2013,1059902
2013,1059938
2013,1059940
2013,1059971
2013,1059973
2013,1059977
2013,1059989
2012,1059998
2013,1060011
2013,1060208
2013,1060033
2013,1060048
2013,1060054
2013,1060069
2013,1060070
2013,1060082
2013,1060128
2012,1060139
2013,1060182
2013,1060221
2013,1060223
2013,1060451
2013,1060490
2012,1060252
2013,1060256
2013,1060308
2013,1060312
2013,1060378
2013,1060381
2012,1060389
2013,1060394
2013,1061375
2013,1060411
2013,1060498
2013,1060502
2011,1060721
2013,1060520
2013,1060530
2013,1060533
2013,1060543
2013,1060544
2013,1060547
2013,1061377
2014,1073281
2013,1060558
2013,1060604
2013,1060633
2013,1060635
2013,1060651
2013,1060661
2013,1060720
2012,1060695
2013,1060705
2013,1060740
2013,1060749
2013,1061389
2013,1060775
2013,1060813
2013,1060830
2013,1060861
2013,1060874
2013,1060875
2013,1060888
2013,1060912
2012,1060960
2013,1061023
2013,1061049
2013,1061079
2013,1061413
2013,1061080
2013,1061096
2013,1061102
2013,1061111
2013,1061121
2013,1061130
2013,1061155
2013,1061245
2013,1061294
2013,1061295
2013,1061563
2013,1061652
2013,1061679
2013,1061710
2013,1061729
2013,1061731
2013,1061745
2013,1061782
2013,1061803
2013,1061850
2013,1061852
2013,1061879
2013,1061902
2013,1061905
2013,1061944
2013,1063798
,1061977
2013,1062019
2013,1062058
2013,1062073
2013,1062081
2013,1062120
2013,1062108
2013,1062117
2013,1062124
2013,1062135
2013,1062224
2013,1063993
2013,1062312
2013,1062323
2013,1062349
2013,1062381
2013,1062421
2013,1062431
2013,1062484
2013,1064004
2013,1064032
2013,1062493
2013,1062500
2013,1062546
2013,1062551
2013,1062632
2013,1062681
2013,1062706
2013,1062884
2013,1063302
2013,1063352
2013,1063377
2013,1066209
2014,1073184
2015,1073375
2014,1073190
2015,1073206
2015,1073232
2015,1073242
2014,1073245
2014,1073262
2015,1073330
2015,1073338
2014,1073361
2015,1073412
2015,1073413
2015,1073423
2015,1073431
2015,1073986
2012,1055106
2015,1074305
2015,1073430
2014,1073434
2015,1073458
2015,1073463
2015,1073472
2015,1073493
2015,1073503
2015,1073516
2015,1073628
2014,1073629
2015,1073666
2015,1074001
2012,1058719
2015,1073680
2015,1073750
2015,1073777
2015,1073806
2015,1073808
2015,1073809
2015,1073881
2015,1073900
2015,1073910
2015,1073969
2015,1074047
2015,1074072
2015,1074079
2015,1074091
2015,1074098
2015,1074264
2014,1074124
2015,1074132
2015,1074156
2015,1075592
2014,1074172
2015,1074180
2015,1074181
2015,1074195
2015,1074216
2015,1074218
2015,1074247
2015,1074257
2015,1074261
2015,1074268
2015,1075935
2015,1075101
2015,1074331
2015,1074350
2015,1074428
2015,1074431
2014,1074497
2015,1074598
2015,1074616
2015,1074742
2015,1074890
2015,1075291
2015,1074799
2015,1076005
2015,1075135
2015,1074869
2015,1074922
2015,1074938
2015,1074959
2015,1074971
2015,1074991
2015,1075300
2015,1075030
2015,1075050
2012,1054505
2015,1075148
2015,1075167
2015,1075178
2015,1075200
2015,1075218
2015,1075234
2015,1075332
2015,1075658
2015,1075349
2011,1049045
2015,1075387
2015,1075431
2015,1075432
2015,1075468
2015,1075472
2015,1075543
2015,1075668
2011,1049052
2015,1075716
2015,1075723
2015,1075775
2015,1075853
2015,1075855
2015,1075924
2015,1075996
2015,1076006
2015,1076068
2015,1076125
2012,1076143
2015,1076146
2011,1048964
2011,1048965
2011,1049000
2011,1049026
2011,1049028
2011,1049923
2011,1049030
2011,1049386
2011,1049055
2011,1049056
2011,1049058
2011,1049062
2011,1049087
2011,1049129
2011,1049153
2011,1049158
2011,1049159
2011,1049164
2011,1049203
2011,1049399
2011,1049213
2011,1049223
2011,1049238
2011,1049241
2011,1049247
2011,1049248
2011,1049253
2011,1049255
2011,1049265
2011,1049271
2011,1049401
2011,1049273
2011,1049288
2011,1049311
2011,1049318
2011,1049335
2011,1049598
2011,1049601
2011,1049340
2011,1049349
2011,1049357
2011,1049388
2011,1049457
2011,1049463
2011,1049491
2011,1049521
2011,1049534
2011,1049544
2011,1049547
2011,1049556
2011,1049891
2009,1049578
2011,1049639
2011,1049640
2011,1049650
2011,1049654
2011,1049662
2011,1049664
2011,1049666
2011,1049691
2011,1049692
2010,1049696
2011,1049727
2011,1051483
2011,1049733
2011,1049743
2011,1049774
2011,1049781
2011,1049783
2011,1049784
2011,1049789
2011,1049838
2012,1059095
2011,1049848
2011,1049851
2011,1049860
2011,1049870
2011,1049887
2011,1049979
2011,1049912
2011,1049917
2011,1049918
2011,1049930
2011,1049931
,1049947
2011,1049959
2011,1049999
,1050024
2012,1054520
2011,1050043
2011,1050050
2011,1050735
2011,1050096
2011,1050098
2011,1050101
2012,1051368
2011,1050117
2011,1050134
2011,1050147
2011,1050168
2011,1050179
2009,1050183
2011,1050931
2011,1050189
2011,1050191
2011,1050195
2011,1050219
2011,1050220
2011,1050225
2011,1050230
2011,1050333
2012,1051065
2011,1050252
2011,1050261
2011,1050279
2011,1050282
2011,1050290
2011,1050313
2011,1050318
2011,1050325
2011,1050326
2012,1051321
2011,1050328
2011,1050355
2011,1050350
2011,1050362
2011,1050383
2011,1050390
2011,1050406
2011,1050422
2011,1050436
2011,1050589
2011,1050453
2011,1050596
2011,1050470
2011,1051047
2011,1050476
2011,1050534
2011,1050551
2012,1051307
2011,1050556
,1050559
2011,1050563
2011,1050667
2011,1050678
2011,1050567
2011,1050568
2011,1050585
2011,1050605
2011,1050616
2011,1050624
2011,1050625
2011,1050629
2011,1050630
2011,1050634
2011,1050647
2011,1050866
2011,1050685
2011,1050694
2011,1050705
2011,1051308
2011,1050745
2011,1050752
2011,1050766
2011,1050788
2011,1050792
2011,1050798
2011,1050800
2011,1050802
2011,1050809
2011,1050819
2011,1050820
2011,1050824
2011,1050832
2011,1050844
2011,1050846
2011,1050879
2011,1050888
2011,1050895
2011,1050901
2011,1050909
2011,1050920
2011,1050934
2011,1050941
2011,1050942
2011,1050987
2012,1051008
2012,1051009
2012,1051010
2012,1051014
2012,1051016
2012,1051024
2011,1051031
2012,1051034
2012,1051037
2012,1051042
2012,1058843
2012,1051060
2011,1051076
2011,1051079
2012,1051081
2012,1051092
2012,1051110
2012,1051111
2012,1051118
2012,1051136
2011,1051140
2012,1051173
2012,1051224
2011,1051226
2012,1051227
2012,1051240
2012,1051248
2012,1052392
2012,1051258
2012,1051259
2012,1051262
2012,1051268
2012,1051287
2012,1051300
2012,1051331
2012,1051459
2012,1052639
2012,1051350
2012,1051359
2012,1051363
2012,1051370
2012,1051393
2012,1051405
2012,1051447
2012,1051494
2012,1059324
2012,1051464
2012,1051465
2012,1051475
2012,1051489
2012,1051501
2012,1051578
2012,1051758
2012,1051788
2012,1051581
2012,1051588
2012,1051592
2012,1051622
2012,1051620
2012,1051642
2012,1051644
2012,1051650
2012,1051653
2012,1051774
2010,1051662
2012,1051677
,1051716
2012,1051719
2010,1051744
2012,1051823
2012,1051749
2012,1051750
2012,1051752
2011,1051810
2012,1051815
2012,1051816
2012,1051822
2012,1051831
2011,1051835
2012,1051860
2012,1051873
2012,1051877
2012,1052110
2015,1074358
2012,1051882
2012,1051901
2012,1052570
2012,1051905
2012,1051904
2012,1052704
2009,1051934
2012,1051988
2012,1051959
2012,1051970
2012,1051966
2012,1051967
2012,1052224
2012,1051981
2012,1052013
2012,1052018
2012,1052028
2012,1052046
2012,1052047
2012,1052074
2011,1052093
2012,1052107
2012,1052130
2012,1052176
,1052151
2012,1052159
2012,1052161
2012,1052340
2012,1052177
2012,1052184
2012,1052257
2012,1052264
2012,1052269
2012,1052274
2012,1052297
2012,1052309
2012,1052337
2012,1052343
2012,1052406
2012,1052442
2012,1059201
2012,1052444
2012,1052480
2012,1052504
2012,1052482
2012,1052486
2012,1052505
2012,1052506
2012,1053283
2012,1052538
2012,1052575
2012,1052543
2012,1052559
2012,1052560
2012,1052564
2012,1052929
2012,1052595
2012,1052601
2012,1052629
2012,1052635
2012,1052664
2012,1052676
2012,1052694
2012,1052727
2012,1052731
2012,1052733
2012,1052755
2012,1052779
2012,1052783
2012,1052786
2012,1053305
2012,1052794
2012,1052797
2012,1052804
2012,1052814
2012,1052838
2012,1052842
2011,1052864
2012,1052881
2012,1052882
2012,1052899
2012,1052905
2012,1052942
2012,1052949
2012,1052954
2012,1052960
2012,1052964
2012,1052994
2012,1053334
2012,1053466
2012,1053007
2012,1053018
2012,1053036
2012,1053054
2012,1053085
2012,1053086
2012,1053118
2012,1053144
2012,1053170
2012,1053340
2012,1053350
2012,1053177
2012,1053180
2012,1053181
2012,1053197
2012,1053208
2012,1053233
2012,1053234
2012,1053241
2012,1053262
2012,1053267
2012,1053457
2012,1054256
2012,1053491
2012,1053492
2012,1053494
2012,1053500
2012,1053514
2012,1053538
2012,1054297
2012,1053542
2012,1053554
2012,1053555
2010,1053560
2012,1053574
2012,1053576
2012,1053577
2012,1053609
2012,1053638
2011,1050170
2012,1053680
2012,1053684
2012,1053686
2012,1054330
2013,1059329
2012,1053722
2012,1053733
2012,1053753
2012,1053782
2012,1053798
2012,1053799
2012,1053817
2012,1053825
2012,1053826
2012,1053868
2012,1053869
2012,1053889
2012,1053893
2011,1053900
2012,1053902
2012,1053907
2012,1053925
2012,1053932
2012,1053943
2012,1053945
2012,1053950
2012,1053969
2012,1054003
2012,1054031
2012,1054184
2012,1054034
2012,1054033
2012,1054040
2012,1054161
2012,1054540
2012,1054053
2012,1054059
2012,1054074
2012,1054076
2012,1054088
2012,1054836
2012,1054096
2012,1054125
2012,1054137
2012,1054160
2012,1059114
2012,1054163
2012,1054166
2012,1054172
2012,1054173
2012,1054203
2012,1054257
2012,1054267
2012,1054278
2012,1054338
2012,1054344
2012,1054360
2012,1054371
2012,1054375
2012,1054382
2012,1054415
2012,1054418
2012,1054421
2012,1054454
2012,1054460
2012,1054481
2012,1054494
2012,1054495
2012,1054497
2013,1059267
2012,1054542
2012,1054552
2012,1054989
2012,1054553
2012,1054564
2012,1054592
2012,1054575
2012,1054589
2012,1054593
2010,1054610
2012,1054636
2012,1054873
2012,1054623
2012,1054633
2012,1054635
2012,1054651
2012,1054654
2012,1054665
2012,1054688
2012,1054696
2012,1054704
2012,1054875
2012,1054710
2012,1054945
2012,1054721
2012,1054729
2012,1054728
2012,1054736
2012,1054751
2012,1054754
2012,1054760
2012,1054767
2012,1054796
2012,1054904
2012,1054800
2012,1054849
2012,1054852
2012,1054867
2009,1054868
2012,1054869
2012,1054912
2012,1054928
,1054950
2012,1054959
2012,1054964
2012,1054970
2012,1055006
2012,1055016
2012,1055021
2011,1055043
2012,1055063
2012,1055086
2012,1055093
2012,1055101
2012,1055122
2012,1055126
2012,1055323
2012,1055128
2012,1055141
2012,1055146
2012,1055191
2012,1055202
2012,1055220
2012,1055222
2012,1055234
2012,1055238
2012,1055242
2012,1055255
2012,1055256
2011,1055261
2012,1055290
2012,1055294
2012,1055305
2012,1055310
2012,1055319
2012,1058809
2012,1055336
2012,1055338
2012,1055345
2012,1055363
2012,1055385
2012,1055393
2012,1055397
2012,1055401
2012,1055445
2012,1055482
2012,1058815
2012,1055498
2012,1055507
2012,1055522
2012,1055535
2012,1055539
2012,1055545
2012,1057461
2012,1055556
2012,1055562
2012,1055563
2012,1055567
2012,1055588
2012,1055590
2012,1055608
2012,1055639
2012,1055641
2012,1055653
2012,1055657
2012,1055817
2012,1055684
2012,1055693
2012,1055700
2012,1055717
2012,1055731
2012,1055745
2012,1055749
2012,1055751
2012,1057526
2012,1055796
2008,1055818
2012,1055820
2012,1055824
2012,1055830
2012,1055852
2012,1055855
2012,1055859
2012,1055874
2012,1055942
2012,1055876
2012,1056822
2012,1055894
2012,1055898
2012,1056146
2012,1055913
2012,1055916
2012,1055929
2012,1055937
2012,1055967
2012,1055969
2012,1056260
2012,1055976
2012,1055979
,1055993
2012,1055991
2012,1055996
2012,1056003
2012,1056021
2012,1056051
2012,1056054
2012,1056061
2012,1058820
2012,1056063
2012,1056090
,1056094
2012,1056099
2012,1056108
2012,1056373
2012,1056117
2012,1056142
2012,1056152
2012,1056810
2012,1056166
2012,1056173
2012,1056175
2012,1056180
2012,1056184
2012,1056215
2012,1056226
2012,1056236
2012,1056242
2012,1056276
2012,1056289
2012,1056293
2012,1057102
2012,1056325
2012,1056334
2012,1056341
2012,1056351
2012,1056365
2012,1056368
2012,1056371
2012,1056378
2012,1056386
2012,1056420
2012,1056438
2012,1056455
2012,1057052
2012,1056498
2012,1056515
2012,1056522
2012,1056528
2012,1056549
2012,1056555
2012,1056612
2012,1056616
2012,1056627
2012,1056821
2012,1056634
2012,1057308
2012,1056683
2012,1056695
2012,1056727
2012,1056766
2012,1056769
2012,1056771
2012,1056773
2012,1056793
2012,1056833
2012,1056932
2012,1056840
2012,1056844
2012,1056853
2012,1056870
2012,1056871
2012,1056874
2012,1056899
2012,1056903
2012,1056911
2012,1056930
2012,1056943
2012,1056954
2012,1056956
2012,1057075
2012,1057017
2012,1057040
2012,1057049
2012,1057063
2012,1057088
2012,1057096
2012,1057119
2012,1057125
2012,1057135
2012,1057140
2012,1057148
2012,1057164
2012,1057170
2012,1057257
2012,1057176
2012,1057178
2012,1057217
2012,1057221
2012,1057226
2012,1057245
2012,1057250
2012,1057254
2012,1057912
2012,1057274
2012,1057280
2012,1057282
2012,1057315
2012,1057319
2012,1057343
2012,1057347
2012,1057348
2012,1057391
2012,1057398
2012,1057408
2012,1057421
2012,1057431
2012,1057440
2012,1057521
2012,1057442
2011,1057448
2012,1057463
2012,1057474
2012,1057494
2012,1057498
2011,1057501
2012,1057520
2012,1057524
2012,1057538
2012,1057542
2012,1057560
2012,1057568
2012,1057577
2012,1057582
2012,1057580
2012,1058406
2012,1057591
2012,1057597
2012,1057623
2012,1057646
2012,1057635
2012,1057637
2012,1057647
2012,1057663
2012,1057665
2012,1057675
2012,1058831
2012,1057697
2012,1057698
2012,1057708
2012,1057724
2012,1057735
2012,1057736
2012,1057738
2012,1057768
2015,1073500
2012,1058515
2012,1057792
2012,1057815
2012,1057828
2012,1057831
2012,1057838
2012,1057856
2012,1057857
2012,1057861
2012,1057864
2012,1057872
2012,1057889
2012,1057922
2012,1057926
,1057938
2012,1057951
2012,1057954
2012,1057960
2012,1057976
2012,1057987
2012,1058538
2012,1057988
2012,1058417
2012,1058008
2012,1058020
2012,1058058
2012,1058030
2012,1058095
2012,1058100
2012,1058112
2012,1058544
2012,1058125
2012,1058128
2012,1058159
2012,1058171
2012,1058224
2012,1058198
2012,1058221
2012,1058228
2012,1058230
2012,1058898
2012,1058241
2012,1058274
2012,1058359
2015,1073502
2012,1058299
2012,1058320
2012,1058353
2012,1058648
2012,1058354
2013,1059393
2012,1058360
2012,1058367
2012,1058379
2012,1058380
2012,1058405
2012,1058394
2012,1058423
2012,1058460
2012,1058475
2012,1058509
2012,1058546
2012,1058547
2012,1058562
2012,1058574
,1058597
2012,1058615
2012,1058616
,1058619
2012,1058631
2012,1058635
2012,1058640
2012,1058653
2012,1058662
2012,1058670
2012,1058672
2012,1058683
2012,1058702
2012,1058718
2012,1058729
2012,1058753
2012,1058765
2013,1059523
2012,1058772
2012,1058800
2012,1058786
2012,1058842
2012,1058827
2012,1058849
2012,1058850
2012,1058862
2012,1058877
2012,1058881
2012,1058884
2012,1058908
2012,1058920
2012,1058918
2012,1058923
2012,1058944
2012,1058957
2012,1058958
2012,1058975
2012,1058978
2012,1058979
2012,1058991
2012,1059027
,1059028
2012,1059587
2012,1059029
2012,1059081
2012,1059082
2012,1059090
2012,1059123
2012,1059154
2012,1059164
2012,1059214
2012,1059215
2012,1059217
2013,1059415
2012,1059229
2012,1059232
2012,1059249
2012,1059256
2012,1059272
2012,1059297
2009,1059299
2013,1059330
2013,1059358
2013,1059360
2013,1059392
2011,1059418
2012,1059426
2013,1059430
2013,1059473
2013,1059723
2013,1059492
2013,1059495
2013,1059497
2012,1059500
2013,1059507
2012,1059524
2013,1059536
2013,1059539
2013,1060154
2013,1059542
2013,1059568
2013,1059571
2013,1059578
2013,1059580
2013,1059602
2013,1059604
2012,1059616
2012,1059620
2013,1059652
2013,1059657
2013,1059665
2012,1059679
2013,1059686
2013,1059698
2013,1059705
2013,1059703
2012,1059710
2012,1059709
2012,1060947
2013,1059736
2013,1059739
2013,1059756
2015,1075289
2013,1059798
2013,1060571
2012,1059840
2013,1059848
2013,1059857
2013,1059861
2013,1059865
2013,1060143
2013,1059870
2013,1059880
2013,1059891
2013,1059894
2013,1059910
2013,1059928
2013,1059968
2013,1059978
2011,1059990
2013,1059999
2013,1060003
2013,1060018
2013,1060051
2013,1060053
2013,1061820
2013,1060066
2013,1060073
2013,1060104
2013,1060107
2013,1060111
2013,1060174
2012,1060176
2013,1060178
2013,1060569
2013,1060194
2013,1060214
2013,1060224
2012,1060225
2013,1060231
2013,1060243
2013,1060258
2013,1060264
2013,1060287
2013,1060288
2012,1060291
2013,1060298
2013,1060310
2013,1060330
2013,1060334
2013,1060336
,1060364
2012,1060366
2009,1060395
2013,1060426
2013,1060458
2013,1060464
2013,1060469
2013,1062784
2013,1060579
2013,1060589
2013,1060596
2013,1060602
2012,1060609
2013,1060614
2013,1060642
2013,1060646
2013,1060648
2012,1060656
2013,1060664
2013,1060678
2013,1060687
2013,1060719
2013,1060722
2013,1060727
2013,1060738
2013,1060752
2013,1060769
2013,1060781
2013,1060821
2013,1060800
2013,1060803
2013,1060842
2013,1060852
2013,1060872
2013,1060877
,1060882
2013,1060898
2013,1060949
2013,1060966
2013,1060969
2013,1061005
2013,1061078
