id,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,trr_percentile,allegation_count,sustained_count,civilian_compliment_count,race,gender
13775,,0.0000,,,4,2,0,White,M
111,63.2940,0.0000,96.3030,,17,2,0,Black,F
14493,32.7928,0.0000,81.5627,0.0000,23,4,0,White,F
21708,,0.0000,,,9,3,0,White,M
3624,,0.0000,,,2,1,0,White,M
23719,,0.0000,,,15,1,0,White,M
13813,0.0000,0.0000,0.0000,0.0000,4,2,0,Black,M
8107,,0.0000,,,5,2,0,White,M
3855,,0.0000,,,2,2,0,White,M
2486,,0.0000,,,3,1,0,White,M
6406,72.9648,0.0000,94.5261,,14,2,0,Black,F
29153,,0.0000,,,4,2,0,White,M
20476,,0.0000,,,3,1,0,Black,M
7385,,,,,2,2,0,White,M
25064,,,,,1,1,0,White,M
28229,43.4723,0.0000,0.0000,,9,2,0,White,M
14175,0.0000,0.0000,0.0000,,3,1,0,White,M
21614,0.0000,0.0000,0.0000,,5,3,0,Hispanic,M
4611,0.0000,0.0000,0.0000,,3,1,0,White,M
22994,57.7487,47.6760,61.1521,0.0000,8,1,0,Black,M
26415,,0.0000,,,5,1,0,Black,M
18103,,0.0000,,,3,1,0,White,M
2584,62.0898,0.0000,88.5039,0.0000,15,2,0,Black,M
3415,,0.0000,,,11,1,0,White,M
26390,,0.0000,,,10,4,0,Hispanic,M
7347,,0.0000,,,10,2,0,White,M
2075,,0.0000,,,10,3,0,Black,M
29141,,0.0000,,,7,3,0,Black,F
28684,,0.0000,,,2,1,0,White,M
27719,96.3388,0.0000,0.0000,,22,1,0,White,M
331,51.7377,0.0000,94.9539,,4,3,0,Black,F
11802,0.0000,0.0000,0.0000,,4,1,0,White,M
3501,0.0000,0.0000,0.0000,,4,2,0,Black,M
12417,,0.0000,,,2,1,0,White,M
14830,82.1824,71.3295,96.5386,0.0000,18,4,0,White,M
1649,,0.0000,,,15,5,0,Black,M
5217,,0.0000,,,2,2,0,White,M
28419,,0.0000,,,4,2,0,Black,M
2437,,0.0000,,,1,1,0,White,M
28282,,0.0000,,,5,0,0,Black,M
31033,,0.0000,,,10,2,0,White,M
12890,,0.0000,,,2,0,0,White,M
27292,,0.0000,,,1,0,0,White,M
26341,,0.0000,,,10,3,0,Hispanic,M
1700,,0.0000,,,3,1,0,Black,M
4763,,0.0000,,,1,1,0,Black,M
22925,,0.0000,,,1,0,0,White,M
22121,,0.0000,,,3,1,0,White,M
14935,,0.0000,,,2,1,0,White,M
2873,,0.0000,,,1,0,0,White,M
22944,,0.0000,,,3,1,0,White,M
22864,,0.0000,,,4,2,0,Black,M
30661,0.0000,0.0000,0.0000,,4,2,0,Black,M
8925,0.0000,0.0000,0.0000,,1,0,0,White,M
30759,41.2897,0.0000,0.0000,0.0000,10,3,0,Black,M
22501,0.0000,0.0000,0.0000,,4,1,0,White,M
30274,73.6345,0.0000,95.1470,0.0000,14,3,0,White,M
23100,0.0000,58.7725,0.0000,0.0000,6,1,0,White,F
15500,92.4085,0.0000,81.0240,0.0000,38,4,0,White,M
21660,62.8089,0.0000,0.0000,0.0000,18,1,0,White,M
26365,,,,,0,0,0,White,M
15521,43.3530,0.0000,0.0000,,2,0,0,White,M
3325,73.1160,64.9982,0.0000,0.0000,12,0,0,White,M
29794,0.0000,0.0000,0.0000,0.0000,4,0,0,White,M
417,0.0000,49.2467,0.0000,0.0000,24,0,0,White,M
13991,,0.0000,,,2,0,0,White,F
9253,0.0000,0.0000,0.0000,0.0000,3,0,0,White,M
15108,29.7987,31.1997,61.1521,0.0000,10,0,0,White,F
28876,46.1830,79.3318,0.0000,0.0000,1,0,0,White,M
27780,0.0000,0.0000,0.0000,0.0000,3,0,0,White,M
835,0.0000,64.2721,0.0000,0.0000,7,0,0,Black,F
107,86.2418,87.4438,98.7144,0.0000,3,0,0,White,M
8589,51.5305,0.0000,0.0000,,4,0,0,White,F
7879,,0.0000,,,1,0,0,White,M
4298,0.0000,0.0000,90.7419,,13,0,0,White,M
13832,0.0000,0.0000,0.0000,,4,0,0,Black,F
24388,0.0000,88.7441,0.0000,0.0000,2,0,0,Hispanic,M
23970,,0.0000,,,11,0,0,White,M
5689,0.0000,0.0000,0.0000,,8,0,0,White,M
21306,0.0000,0.0000,0.0000,0.0000,2,0,0,White,M
18486,0.0000,0.0000,0.0000,0.0000,9,0,0,Black,F
29905,24.1180,45.7839,0.0000,0.0000,1,0,0,White,M
13301,,0.0000,,,3,0,0,White,M
31315,35.4991,68.6190,0.0000,0.0000,3,0,0,White,M
14781,0.0000,0.0000,0.0000,0.0000,11,0,0,White,M
26197,0.0000,54.4465,0.0000,0.0000,4,0,0,White,F
18833,,0.0000,,,3,0,0,White,M
22367,,0.0000,,,3,0,0,Hispanic,M
29038,,0.0000,,,9,0,0,White,M
17050,0.0000,0.0000,0.0000,,8,0,0,White,M
24799,0.0000,0.0000,76.0353,0.0000,4,0,0,White,F
25769,0.0000,0.0000,0.0000,0.0000,1,0,0,White,M
29957,0.0000,0.0000,0.0000,0.0000,2,0,0,White,F
29462,,0.0000,,,5,0,0,White,M
28881,0.0000,62.5611,94.7877,0.0000,1,0,0,Hispanic,M
7675,,0.0000,,,7,0,0,White,M
6266,,0.0000,,,2,0,0,White,M
28147,,0.0000,,,6,0,0,White,M
3262,,0.0000,,,2,0,0,White,M
20002,,0.0000,,,2,0,0,White,M
21725,,0.0000,,,2,0,0,White,M
27300,,0.0000,,,4,0,0,White,M
12755,,0.0000,,,12,0,0,White,M
30800,0.0000,0.0000,0.0000,,5,0,0,Black,M
30867,72.8336,0.0000,0.0000,,4,0,0,Black,M
7077,51.7511,0.0000,0.0000,,2,0,0,White,M
1294,0.0000,0.0000,0.0000,,3,0,0,White,M
6685,71.8428,0.0000,0.0000,,12,0,0,White,M
15469,0.0000,0.0000,0.0000,,6,0,0,White,M
30557,0.0000,0.0000,0.0000,,9,0,0,White,M
22043,52.9258,0.0000,0.0000,0.0000,4,0,0,White,M
22181,41.1983,0.0000,0.0000,0.0000,1,0,0,White,M
22527,94.4833,0.0000,0.0000,0.0000,20,0,0,White,M
28058,0.0000,0.0000,95.2079,0.0000,1,0,0,White,F
27735,0.0000,0.0000,0.0000,0.0000,3,0,0,White,M
27936,71.7485,0.0000,0.0000,0.0000,4,0,0,White,F
1253,28.9477,0.0000,0.0000,0.0000,2,0,0,Black,M
10271,0.0000,0.0000,0.0000,0.0000,3,0,0,Hispanic,M
35,0.0000,33.3897,0.0000,0.0000,2,0,0,Black,F
7081,38.9559,85.7181,71.5353,0.0000,11,0,0,White,M
16824,53.0197,49.2642,0.0000,0.0000,9,0,0,White,F
10137,,0.0000,,,5,0,0,White,M
5921,0.0000,0.0000,0.0000,,2,0,0,White,M
25133,0.0000,0.0000,0.0000,0.0000,1,0,0,White,F
3282,,0.0000,,,4,0,0,White,F
6231,0.0000,0.0000,0.0000,0.0000,10,0,0,White,M
9996,0.0000,60.7159,77.2503,0.0000,2,0,0,Black,M
1463,0.0000,60.9427,75.8077,0.0000,5,0,0,White,M
14432,34.4865,44.8982,0.0000,0.0000,6,0,0,White,F
28305,0.0000,82.4174,0.0000,,1,0,0,Hispanic,M
10198,,70.9901,,,0,0,0,White,M
20886,,0.0000,,,0,0,0,Black,M
3462,,0.0000,,,0,0,0,Black,M
21555,,0.0000,,,0,0,0,Black,M
14825,0.0000,0.0000,0.0000,,0,0,0,White,M
9092,0.0000,52.4016,0.0000,0.0000,0,0,0,White,F
15646,0.0000,95.6367,0.0000,0.0000,0,0,0,White,M
11644,,79.5549,,,0,0,0,Black,F
22606,,93.3596,,,0,0,0,White,M
30362,,,,,0,0,0,White,M
299,,,,,0,0,0,Black,M
23073,0.0000,76.7215,0.0000,0.0000,1,0,0,Black,M
4486,,72.6688,,,1,0,0,Black,M
19433,83.3317,88.0357,0.0000,0.0000,3,0,0,Hispanic,M
20190,,70.9901,,,1,0,0,White,M
23096,,0.0000,,,1,0,0,White,M
877,65.5912,0.0000,85.9127,0.0000,5,0,0,Hispanic,F
11250,,91.0244,,,1,0,0,White,M
25454,,86.7484,,,2,0,0,White,M
27182,,93.3596,,,1,0,0,Asian/Pacific,M
17246,0.0000,85.6810,0.0000,0.0000,1,0,0,White,M
14552,0.0000,82.4174,0.0000,,1,0,0,Asian/Pacific,M
18625,64.4260,83.2390,0.0000,0.0000,2,0,0,Hispanic,F
23770,,83.5754,,,1,0,0,Hispanic,M
8703,0.0000,89.6400,0.0000,0.0000,1,0,0,White,M
10309,29.1509,49.3450,0.0000,0.0000,1,0,0,Hispanic,M
27298,56.0694,77.9862,0.0000,0.0000,1,0,0,White,M
30914,44.3791,74.1146,0.0000,0.0000,1,0,0,White,M
25704,,0.0000,,,1,0,0,White,M
666,0.0000,0.0000,0.0000,,1,0,0,White,M
1563,45.1066,74.5092,0.0000,0.0000,1,0,0,White,F
21182,,87.0427,,,1,0,0,Hispanic,M
26952,,96.3968,,,1,0,0,White,M
25170,0.0000,85.4869,0.0000,,2,0,0,Hispanic,F
23493,76.3105,85.9527,0.0000,0.0000,2,0,0,White,M
8641,63.8024,0.0000,0.0000,,3,0,0,White,M
23483,,0.0000,,,1,0,0,White,M
3378,57.6590,86.9489,0.0000,0.0000,1,0,0,White,M
22963,,0.0000,,,2,0,0,White,M
26972,,83.5495,,,1,0,0,White,M
24371,,72.6688,,,1,0,0,Hispanic,M
18838,,78.0218,,,1,0,0,White,M
28718,,0.0000,,,1,0,0,White,M
2193,0.0000,98.7321,0.0000,0.0000,2,0,0,White,F
21348,,85.7392,,,2,0,0,White,M
26402,,91.0244,,,1,0,0,Hispanic,M
16706,0.0000,0.0000,0.0000,,1,0,0,White,F
31312,,0.0000,,,1,0,0,White,M
30315,,91.0244,,,2,0,0,Black,F
19391,,0.0000,,,1,0,0,White,M
16760,,70.9901,,,1,0,0,White,M
19440,0.0000,0.0000,0.0000,,1,0,0,White,M
6039,74.4369,68.8150,0.0000,0.0000,1,0,0,White,M
14747,57.6590,90.6492,0.0000,0.0000,1,0,0,White,M
16442,0.0000,91.9074,0.0000,0.0000,2,0,0,White,M
21848,0.0000,84.1414,0.0000,0.0000,1,0,0,White,M
12725,,72.6688,,,1,0,0,Hispanic,M
27984,,74.5480,,,1,0,0,White,M
6927,,0.0000,,,1,0,0,White,M
1763,0.0000,0.0000,0.0000,,1,0,0,White,M
29130,0.0000,0.0000,0.0000,0.0000,1,0,0,White,M
22965,0.0000,0.0000,0.0000,0.0000,1,0,0,White,M
18642,0.0000,84.1414,0.0000,0.0000,1,0,0,White,F
17563,,79.5549,,,1,0,0,Hispanic,F
22155,,78.0218,,,1,0,0,White,M
30644,,91.7845,,,1,0,0,White,M
3620,,87.5958,,,1,0,0,White,M
28041,,88.7893,,,2,0,0,White,M
29329,,92.6933,,,1,0,0,White,M
9599,0.0000,90.5812,96.6165,0.0000,1,0,0,Hispanic,M
1286,70.6398,75.9906,0.0000,0.0000,2,0,0,White,F
2673,76.3105,80.4929,0.0000,0.0000,1,0,0,White,M
16178,55.4963,80.3247,0.0000,0.0000,1,0,0,Black,F
19805,55.9199,86.0012,0.0000,0.0000,3,0,0,Asian/Pacific,M
26275,0.0000,71.4979,0.0000,0.0000,1,0,0,White,M
17265,,,,,0,0,0,White,M
410,0.0000,0.0000,0.0000,0.0000,0,0,0,White,M
9506,,79.5549,,,0,0,0,Asian/Pacific,M
3830,,0.0000,,,0,0,0,White,M
3171,,,,,0,0,0,White,M
27066,,,,,0,0,0,Hispanic,M
18849,,,,,0,0,0,White,M
30536,,,,,0,0,0,Black,M
12004,,,,,0,0,0,White,M
1600,,,,,0,0,0,White,M
2256,,,,,0,0,0,White,F
2243,,0.0000,,,0,0,0,White,M
18209,,,,,0,0,0,White,M
26620,,,,,0,0,0,White,M
21997,,0.0000,,,0,0,0,Black,M
751,0.0000,0.0000,0.0000,,0,0,0,White,M
26430,,0.0000,,,0,0,0,White,M
12490,,0.0000,,,0,0,0,White,M
13984,,0.0000,,,0,0,0,White,M
14132,,0.0000,,,0,0,0,White,M
25787,,0.0000,,,0,0,0,White,M
26660,,0.0000,,,0,0,0,White,M
12293,,0.0000,,,0,0,0,White,M
31060,0.0000,0.0000,0.0000,,0,0,0,White,M
13558,0.0000,0.0000,0.0000,,0,0,0,White,M
30335,0.0000,0.0000,0.0000,,0,0,0,White,M
14620,0.0000,77.9183,0.0000,0.0000,0,0,0,Asian/Pacific,M
23095,0.0000,78.4746,0.0000,,0,0,0,Native American/Alaskan Native,M
15824,,0.0000,,,0,0,0,White,M
19645,,0.0000,,,0,0,0,Black,M
24139,,0.0000,,,0,0,0,White,M
8835,,89.0675,,,0,0,0,White,M
27824,,0.0000,,,0,0,0,White,M
22101,,0.0000,,,0,0,0,White,M
14372,,0.0000,,,0,0,0,White,M
23,0.0000,64.1168,0.0000,,0,0,0,White,M
14036,,90.7624,,,0,0,0,White,M
4421,,0.0000,,,0,0,0,Black,M
4583,,0.0000,,,0,0,0,White,M
16654,,0.0000,,,0,0,0,White,M
19012,,0.0000,,,0,0,0,White,M
6752,,0.0000,,,0,0,0,White,M
20645,,0.0000,,,0,0,0,White,M
10990,,0.0000,,,0,0,0,White,M
5528,0.0000,0.0000,0.0000,0.0000,0,0,0,White,M
2246,,78.0218,,,0,0,0,White,M
16503,,93.4890,,,0,0,0,Hispanic,M
10672,,,,,0,0,0,Black,M
7104,,,,,0,0,0,Hispanic,M
4762,0.0000,76.3366,0.0000,0.0000,0,0,0,Black,F
29405,0.0000,65.7826,0.0000,0.0000,0,0,0,Hispanic,M
21704,,74.5480,,,0,0,0,White,M
25481,,69.5766,,,0,0,0,White,M
16231,,,,,0,0,0,White,M
27092,,,,,0,0,0,Asian/Pacific,M
5642,,,,,0,0,0,Black,M
28004,,0.0000,,,0,0,0,White,M
23309,0.0000,0.0000,0.0000,0.0000,0,0,0,White,M
40,,78.0218,,,0,0,0,White,M
8260,,0.0000,,,0,0,0,White,M
30286,,0.0000,,,0,0,0,White,M
25865,,0.0000,,,0,0,0,Black,M
14740,,75.5636,,,0,0,0,White,F
20442,,72.6688,,,0,0,0,Black,M
20646,,72.6688,,,0,0,0,Black,M
4401,,0.0000,,,0,0,0,White,M
14588,,0.0000,,,0,0,0,White,M
16192,,0.0000,,,0,0,0,White,M
25072,,0.0000,,,0,0,0,White,M
28533,,0.0000,,,0,0,0,Black,M
8299,,0.0000,,,0,0,0,White,M
30403,,0.0000,,,0,0,0,Black,M
14873,,0.0000,,,0,0,0,White,M
22054,,0.0000,,,0,0,0,White,M
16736,,0.0000,,,0,0,0,White,M
16827,,0.0000,,,0,0,0,White,M
18211,,0.0000,,,0,0,0,White,M
8591,,0.0000,,,0,0,0,White,M
8957,,0.0000,,,0,0,0,White,M
15101,,0.0000,,,0,0,0,White,M
5515,,0.0000,,,0,0,0,Black,M
16045,,0.0000,,,0,0,0,White,M
29840,,0.0000,,,0,0,0,White,M
6943,,0.0000,,,0,0,0,White,F
15110,,0.0000,,,0,0,0,White,M
15497,,0.0000,,,0,0,0,White,M
7894,,,,,0,0,0,Black,M
19403,,,,,0,0,0,Hispanic,M
1478,,,,,0,0,0,White,M
30752,,0.0000,,,0,0,0,Black,M
20835,,0.0000,,,0,0,0,White,M
24576,,0.0000,,,0,0,0,White,M
27784,,0.0000,,,0,0,0,White,M
815,0.0000,0.0000,0.0000,,0,0,0,White,M
21143,0.0000,0.0000,0.0000,0.0000,0,0,0,White,M
36,0.0000,61.9400,0.0000,0.0000,0,0,0,White,M
189,0.0000,89.8729,0.0000,0.0000,0,0,0,Hispanic,M
18818,0.0000,92.3440,0.0000,0.0000,0,0,0,Hispanic,F
30857,0.0000,44.0017,0.0000,0.0000,0,0,0,Black,M
279,,65.3912,,,0,0,0,Hispanic,M
6802,,91.7845,,,0,0,0,White,M
12837,,,,,0,0,0,White,F
482,0.0000,68.5869,0.0000,0.0000,0,0,0,Hispanic,M
1759,0.0000,87.2853,0.0000,0.0000,0,0,0,Black,M
2434,0.0000,76.3366,0.0000,0.0000,0,0,0,White,M
5477,0.0000,85.9527,0.0000,0.0000,0,0,0,White,F
8219,0.0000,76.3366,0.0000,0.0000,0,0,0,Hispanic,F
8623,0.0000,87.8610,0.0000,0.0000,0,0,0,White,M
12916,0.0000,72.5103,0.0000,0.0000,0,0,0,Hispanic,F
13575,0.0000,85.4869,0.0000,,0,0,0,White,M
16223,0.0000,80.6676,0.0000,0.0000,0,0,0,Hispanic,M
19605,0.0000,76.5242,0.0000,0.0000,0,0,0,White,M
20240,0.0000,77.1679,0.0000,0.0000,0,0,0,Black,M
21206,0.0000,81.4245,0.0000,0.0000,0,0,0,White,F
21488,0.0000,82.3366,0.0000,0.0000,0,0,0,Hispanic,M
24537,0.0000,81.0396,0.0000,0.0000,0,0,0,Hispanic,M
25088,0.0000,62.5611,0.0000,0.0000,0,0,0,White,F
26188,0.0000,91.9074,0.0000,0.0000,0,0,0,White,M
7558,,72.6688,,,0,0,0,Black,F
9544,,97.4901,,,0,0,0,Hispanic,M
9606,,81.4536,,,0,0,0,Hispanic,M
12900,,66.5589,,,0,0,0,White,F
23199,,0.0000,,,0,0,0,White,M
1632,0.0000,72.1933,0.0000,0.0000,0,0,0,Black,F
3238,0.0000,72.2742,0.0000,0.0000,0,0,0,Hispanic,F
5958,0.0000,75.1949,0.0000,0.0000,0,0,0,Black,F
6628,0.0000,82.3657,0.0000,0.0000,0,0,0,Hispanic,F
8807,0.0000,72.5491,0.0000,0.0000,0,0,0,Hispanic,F
14898,0.0000,55.8786,0.0000,0.0000,0,0,0,White,M
18772,,0.0000,,,0,0,0,White,M
11012,,0.0000,,,0,0,0,White,M
4117,0.0000,44.5446,0.0000,0.0000,0,0,0,White,M
20516,0.0000,78.3631,0.0000,0.0000,0,0,0,White,M
9470,0.0000,79.1894,0.0000,0.0000,0,0,0,Hispanic,M
10942,0.0000,86.9489,0.0000,0.0000,0,0,0,Hispanic,M
12777,0.0000,89.4104,0.0000,0.0000,0,0,0,White,M
15367,0.0000,86.4638,0.0000,0.0000,0,0,0,White,M
9607,,91.7845,,,0,0,0,Hispanic,F
14486,,81.4536,,,0,0,0,White,M
22242,,91.0987,,,0,0,0,Hispanic,M
31117,,,,,0,0,0,White,M
20136,,,,,0,0,0,Black,F
5467,,,,,0,0,0,White,F
28102,,,,,0,0,0,White,M
18568,0.0000,94.0098,0.0000,0.0000,0,0,0,White,M
28079,0.0000,62.0468,0.0000,0.0000,0,0,0,White,F
31773,0.0000,78.7528,0.0000,0.0000,0,0,0,Hispanic,M
10305,,92.7257,,,0,0,0,Hispanic,M
12078,,,,,0,0,0,Hispanic,M
18887,0.0000,91.6357,0.0000,,0,0,0,White,M
3718,,65.3912,,,0,0,0,Hispanic,M
10396,,,,,0,0,0,Hispanic,M
10390,,,,,0,0,0,White,M
29337,,0.0000,,,0,0,0,White,M
5167,0.0000,91.1020,0.0000,0.0000,0,0,0,White,M
6434,0.0000,89.4524,0.0000,0.0000,0,0,0,Hispanic,F
7042,0.0000,64.1168,0.0000,,0,0,0,White,M
7050,0.0000,85.4869,0.0000,,0,0,0,White,M
9936,0.0000,82.4174,0.0000,,0,0,0,White,F
18638,0.0000,85.9527,0.0000,0.0000,0,0,0,White,M
19689,0.0000,82.7150,0.0000,0.0000,0,0,0,Black,F
30100,0.0000,46.3564,0.0000,0.0000,0,0,0,Black,M
723,,91.7845,,,0,0,0,Hispanic,F
13431,,81.4536,,,0,0,0,Hispanic,F
17567,,89.0675,,,0,0,0,Hispanic,M
26108,,81.7705,,,0,0,0,Hispanic,F
23372,,,,,0,0,0,Hispanic,M
19544,,,,,0,0,0,Hispanic,M
14527,,0.0000,,,0,0,0,White,M
8303,,0.0000,,,0,0,0,White,F
3871,0.0000,47.8248,0.0000,0.0000,0,0,0,White,M
18933,0.0000,80.4929,0.0000,0.0000,0,0,0,Hispanic,F
7929,,83.5754,,,0,0,0,Asian/Pacific,M
24234,,88.7893,,,0,0,0,Black,F
22462,,,,,0,0,0,White,F
2731,,0.0000,,,0,0,0,Black,F
22089,,87.0427,,,0,0,0,White,F
28689,,72.6688,,,0,0,0,White,M
28786,,79.7716,,,0,0,0,Hispanic,F
873,,,,,0,0,0,Hispanic,F
3918,,0.0000,,,0,0,0,White,M
4337,,0.0000,,,0,0,0,White,M
18788,0.0000,0.0000,0.0000,,0,0,0,White,M
18671,0.0000,0.0000,0.0000,,0,0,0,White,M
23187,0.0000,0.0000,0.0000,,0,0,0,White,M
14718,0.0000,0.0000,0.0000,0.0000,0,0,0,White,M
27081,0.0000,87.5004,0.0000,0.0000,0,0,0,Hispanic,M
8290,0.0000,78.4746,0.0000,,0,0,0,White,M
11086,0.0000,96.6523,0.0000,0.0000,0,0,0,Unknown,M
25908,0.0000,68.9329,0.0000,0.0000,0,0,0,Black,F
30982,0.0000,91.3025,0.0000,0.0000,0,0,0,White,M
411,,81.4536,,,0,0,0,Black,M
12683,,69.5766,,,0,0,0,Black,F
20785,,92.0982,,,0,0,0,White,M
23264,,81.4536,,,0,0,0,Asian/Pacific,F
17562,,,,,0,0,0,White,F
21915,,,,,0,0,0,White,M
16581,,0.0000,,,0,0,0,White,M
27256,,0.0000,,,0,0,0,White,F
12895,0.0000,0.0000,0.0000,,0,0,0,White,M
29582,0.0000,0.0000,0.0000,,0,0,0,Hispanic,F
10127,0.0000,79.6617,0.0000,0.0000,0,0,0,White,F
25309,0.0000,58.8511,0.0000,0.0000,0,0,0,Hispanic,F
26623,0.0000,78.3485,0.0000,0.0000,0,0,0,White,M
29488,0.0000,82.6309,0.0000,0.0000,0,0,0,Hispanic,M
28,,81.4536,,,0,0,0,Black,M
28618,,81.4536,,,0,0,0,White,M
19416,,,,,0,0,0,Black,F
8051,,,,,0,0,0,Hispanic,M
4945,,0.0000,,,0,0,0,White,M
9672,,0.0000,,,0,0,0,White,M
18294,,0.0000,,,0,0,0,White,M
15355,0.0000,87.8610,0.0000,0.0000,0,0,0,White,F
23813,0.0000,62.7972,0.0000,0.0000,0,0,0,Hispanic,M
10306,,89.0675,,,0,0,0,Hispanic,M
18514,,84.6945,,,0,0,0,White,M
18637,,90.4454,,,0,0,0,Black,M
19990,,72.6688,,,0,0,0,Hispanic,M
3301,,0.0000,,,0,0,0,White,M
31125,,0.0000,,,0,0,0,White,M
456,,0.0000,,,0,0,0,White,M
19820,0.0000,82.4174,0.0000,,0,0,0,Hispanic,M
1565,,76.4531,,,0,0,0,White,M
5934,,81.4536,,,0,0,0,White,M
12005,,89.0675,,,0,0,0,Asian/Pacific,M
15720,,89.0675,,,0,0,0,White,M
19950,,79.5549,,,0,0,0,White,M
29386,,72.6688,,,0,0,0,White,M
7584,,,,,0,0,0,White,M
22243,,,,,0,0,0,Hispanic,F
29648,,0.0000,,,0,0,0,White,M
2658,,0.0000,,,0,0,0,Black,M
13665,,79.5549,,,0,0,0,White,M
26511,,79.5549,,,0,0,0,White,M
28744,,,,,0,0,0,Hispanic,F
3093,,,,,0,0,0,White,F
748,,0.0000,,,0,0,0,Black,M
4356,0.0000,85.4869,0.0000,,0,0,0,Hispanic,M
4721,0.0000,80.0239,0.0000,0.0000,0,0,0,White,M
1453,,84.6945,,,0,0,0,White,F
13351,,70.9901,,,0,0,0,Hispanic,M
17068,,79.5549,,,0,0,0,Hispanic,M
28726,,85.7392,,,0,0,0,White,M
21137,,,,,0,0,0,Hispanic,M
11758,,,,,0,0,0,Black,M
23551,,0.0000,,,0,0,0,White,M
23211,,0.0000,,,0,0,0,White,M
19507,,0.0000,,,0,0,0,Black,M
9598,0.0000,87.8610,0.0000,0.0000,0,0,0,Hispanic,M
10763,0.0000,44.6615,0.0000,0.0000,0,0,0,White,M
24917,0.0000,44.2281,0.0000,0.0000,0,0,0,Hispanic,M
27404,0.0000,89.0481,0.0000,0.0000,0,0,0,White,M
27727,,,,,0,0,0,White,M
1855,,,,,0,0,0,White,M
11996,,0.0000,,,0,0,0,White,M
12562,,0.0000,,,0,0,0,White,M
18289,,0.0000,,,0,0,0,White,M
25670,,0.0000,,,0,0,0,White,M
1238,0.0000,44.3643,0.0000,0.0000,0,0,0,Black,F
4154,,85.1150,,,0,0,0,Hispanic,M
24377,,70.9901,,,0,0,0,Hispanic,M
24875,0.0000,84.1305,0.0000,0.0000,0,0,0,Black,M
12898,0.0000,91.6357,0.0000,,0,0,0,White,M
18427,,,,,0,0,0,Black,F
2764,,,,,0,0,0,White,F
9457,0.0000,81.0396,0.0000,0.0000,0,0,0,Hispanic,M
26382,0.0000,86.4638,0.0000,0.0000,0,0,0,Hispanic,M
29914,,,,,0,0,0,White,F
29637,,,,,0,0,0,Black,F
9189,,0.0000,,,0,0,0,White,M
6051,0.0000,78.7528,0.0000,0.0000,0,0,0,White,M
7939,0.0000,82.4174,0.0000,,0,0,0,Hispanic,M
8101,0.0000,77.1226,0.0000,0.0000,0,0,0,Hispanic,M
8577,,72.6688,,,0,0,0,White,M
26764,,83.5754,,,0,0,0,Black,M
993,,,,,0,0,0,White,M
20460,,,,,0,0,0,White,M
21383,,,,,0,0,0,Hispanic,F
22411,,,,,0,0,0,White,M
8306,,,,,0,0,0,Black,M
14375,0.0000,0.0000,0.0000,0.0000,0,0,0,White,M
9123,0.0000,97.2184,0.0000,0.0000,0,0,0,White,M
18632,0.0000,86.1209,0.0000,0.0000,0,0,0,Black,M
15217,0.0000,55.2347,0.0000,0.0000,0,0,0,White,M
27353,0.0000,72.2742,0.0000,0.0000,0,0,0,Black,F
29528,,,,,0,0,0,Hispanic,M
6738,,,,,0,0,0,Black,F
20133,,0.0000,,,0,0,0,White,M
22939,,0.0000,,,0,0,0,White,M
26140,0.0000,0.0000,0.0000,,0,0,0,White,F
17067,,,,,0,0,0,Hispanic,M
25498,,0.0000,,,0,0,0,Black,M
3128,,0.0000,,,0,0,0,White,F
1782,,0.0000,,,0,0,0,White,M
19860,0.0000,48.6658,0.0000,0.0000,0,0,0,Asian/Pacific,M
19899,,70.9901,,,0,0,0,White,M
23226,,0.0000,,,0,0,0,White,M
7913,0.0000,76.3366,0.0000,0.0000,0,0,0,White,M
551,,,,,0,0,0,Unknown,M
4453,,70.9901,,,0,0,0,Hispanic,M
8759,,0.0000,,,0,0,0,White,M
6771,0.0000,81.4245,0.0000,0.0000,0,0,0,White,M
30882,,,,,0,0,0,Black,M
21746,,,,,0,0,0,Black,M
27537,,0.0000,,,0,0,0,Black,M
28727,,0.0000,,,0,0,0,White,M
30333,,0.0000,,,0,0,0,White,M
3493,,0.0000,,,0,0,0,Black,M
20170,,0.0000,,,0,0,0,White,M
5996,,,,,0,0,0,Unknown,F
23482,,0.0000,,,0,0,0,White,M
21116,0.0000,62.0472,0.0000,0.0000,0,0,0,White,M
31762,0.0000,62.9233,0.0000,0.0000,0,0,0,White,M
602,,81.4536,,,0,0,0,White,M
14329,,86.7484,,,0,0,0,White,M
14762,,,,,0,0,0,Black,M
17384,,0.0000,,,0,0,0,White,M
2155,,,,,0,0,0,Unknown,M
6841,,,,,0,0,0,Hispanic,M
16058,,0.0000,,,0,0,0,White,M
30308,0.0000,80.0239,0.0000,0.0000,0,0,0,White,M
28394,,83.5754,,,0,0,0,White,M
3442,,,,,0,0,0,Black,F
2207,,0.0000,,,0,0,0,Black,M
3536,,0.0000,,,0,0,0,Black,M
2565,0.0000,90.4001,0.0000,0.0000,0,0,0,White,M
29383,0.0000,88.2848,0.0000,0.0000,0,0,0,White,M
20122,,81.4536,,,0,0,0,White,M
9052,,0.0000,,,0,0,0,White,M
24776,,0.0000,,,0,0,0,White,M
9828,0.0000,0.0000,0.0000,0.0000,0,0,0,White,M
2564,0.0000,89.5333,0.0000,0.0000,0,0,0,White,M
20148,0.0000,68.5869,0.0000,0.0000,0,0,0,Asian/Pacific,M
