officer_id,allegation_id
9106,268344
32229,268344
7223,268345
32295,268346
17971,268346
21081,268346
32322,268346
23768,268347
19649,268348
31328,268351
13974,268352
23682,268352
29707,268353
13406,268353
8134,268353
21714,268354
17083,268354
14549,268356
800,268356
31119,268357
5380,268358
26401,268358
18871,268359
19790,268359
30539,268361
13048,268361
6947,268363
4199,268364
3761,268365
4338,268366
29827,268367
2783,268367
13034,268368
31724,268368
12677,268368
2307,268368
21836,268370
26675,268370
21974,268370
27599,268373
8614,268374
30388,268375
22200,268376
7304,268376
11777,268377
1907,268378
5324,268379
21654,268381
22772,268381
20618,268383
31998,268383
1323,268385
2117,268385
15371,268386
19130,268386
30775,268386
23179,268386
32393,268387
11016,268388
11165,268388
24846,268389
6073,268391
26262,268392
9522,268393
13001,268395
32067,268395
10238,268399
1517,268399
12081,268400
27170,268400
16311,268401
27339,268402
933,268403
12626,268403
2114,268403
9144,268403
3583,268403
26790,268404
26085,268404
21813,268404
6607,268405
24950,268405
1839,268408
31512,268409
6494,268412
6896,268414
17248,268414
6678,268415
19578,268415
3277,268415
21320,268415
26855,268416
13784,268416
8235,268416
25310,268417
21343,268418
12084,268418
5669,268419
12712,268421
18975,268422
13451,268423
7472,268423
14475,268424
1420,268424
11509,268425
22702,268425
16227,268425
1442,268425
21380,268425
25018,268425
26558,268425
30815,268426
10890,268426
22062,268427
15324,268427
6678,268428
21320,268428
30820,268429
23265,268431
13647,268433
29018,268434
8722,268435
16091,268439
17000,268439
12788,268441
7339,268442
5444,268442
7244,268443
2669,268444
10450,268444
22764,268445
13157,268446
6011,268447
7780,268448
21437,268451
28412,268453
8133,268454
7838,268454
28300,268454
9583,268456
9796,268456
24790,268458
3338,268458
24790,268459
19406,268459
32275,268459
28765,268460
10315,268460
17508,1076077
12704,268461
15545,268463
9619,268463
9523,268464
22894,268464
12868,268465
26790,268466
21813,268466
26531,268467
8375,268468
8706,268468
10757,268469
29268,268469
5380,268471
28493,268471
3105,268472
15368,268473
8026,268474
32166,268475
8481,268477
27090,268482
28355,268482
6228,268485
28709,268486
13825,268487
24267,268487
11485,268488
26690,268488
30804,268490
22174,268490
1588,268492
21812,268492
13001,268492
32067,268492
8386,268494
9309,268494
16214,268495
22280,268495
10361,268496
28920,268496
16458,268499
17577,268500
21343,268501
22336,268502
20209,268502
8375,268503
25178,268503
8706,268503
17750,268503
8374,268503
22773,268504
25799,268505
3761,268505
6424,268506
24553,268507
24552,268507
31710,268508
25841,268515
8794,268515
14279,268516
14616,268516
9106,268517
2114,268518
16927,268518
3185,268519
3046,268520
10989,268522
25799,268522
3761,268522
2634,268522
13777,268523
15956,268523
2671,268523
12313,268523
25732,268523
19077,268525
19048,268526
18806,268526
14917,268526
26930,268526
12839,268527
13273,268528
27545,268528
18112,268528
13309,268528
4036,268529
2030,268529
6284,268530
12724,268533
22868,268533
27434,268533
15863,268534
14055,268534
12739,268534
11090,268537
27746,268537
15944,268538
2659,268538
13852,268538
11194,268539
1610,268539
31266,268540
19783,268540
4484,268541
26863,268542
17358,268542
2062,268543
4807,268544
28564,268545
376,268545
29356,268546
6685,268547
3690,268550
7284,268551
15673,268551
8114,268552
3303,268553
910,268554
28736,268555
14338,268555
19591,268556
12501,268557
9856,268559
3482,268559
28868,268562
24332,268562
19082,268563
25364,268563
7032,268564
31816,268564
11147,268566
9909,268566
15477,268566
13199,268568
26012,268568
26685,268569
6885,268571
18457,268571
27548,268572
13856,268572
5448,268573
2809,268574
4961,268574
9998,268575
23349,268575
31806,268576
5653,268576
23448,268577
13644,268577
18031,268580
6373,268580
18492,268581
23009,268583
7032,268584
31816,268584
5715,268585
24974,268585
6903,268585
28828,268585
8375,268588
8706,268588
29369,268590
7586,268590
18720,268592
32132,268595
1196,268598
31912,268599
32328,268599
3637,268602
27325,268602
21343,268603
17843,268603
20941,268604
31412,268605
10818,268607
10064,268609
7313,268609
4199,268610
22773,268611
32277,268613
30760,268620
9100,268621
27479,268622
1091,268623
29445,268623
11777,268624
17747,268625
13946,268625
25500,268627
20665,268627
30760,268627
18129,268629
18225,268629
4036,268629
32052,268629
5417,268630
8593,1077134
4463,268630
2448,268633
22523,268633
30268,268633
1535,268633
8705,268634
18690,268634
8655,268635
10383,268637
10170,268640
13576,268641
9478,268642
30081,268642
4054,268642
140,268644
12794,268645
25343,268645
5566,268645
4442,268648
13137,268649
31595,268650
20073,268650
31898,268650
1127,268650
32186,268650
11244,268650
10343,268650
32428,268650
569,268650
25528,268650
29753,268651
16419,268652
30550,268653
27711,268653
29374,268654
4199,268654
8772,268655
27439,268656
25503,268656
15228,268657
32166,268658
12478,268658
5098,268659
11728,268660
529,268663
29318,268663
12816,268663
4545,272096
22943,268663
31882,268664
4987,268664
5512,268666
25059,268668
22804,268670
28712,268671
27620,268674
3927,268677
31743,268678
32166,268679
12478,268679
225,268680
11625,268681
18453,268681
18251,268684
6173,268684
16061,1077521
5161,268684
8118,268684
12394,268684
20215,268684
13345,268684
9662,268684
27439,268685
28516,268685
6659,268685
4233,268686
9017,268687
25149,268688
31973,268688
12868,268689
27439,268690
25503,268690
13137,268692
22189,268694
14482,268694
13777,268694
30003,268694
12313,268694
27740,268696
30737,268696
14682,268697
29423,268700
29236,268700
13740,268701
19578,268702
3277,268702
22063,268704
32192,268705
32248,268705
24647,268705
721,268705
6493,268705
31917,268705
14200,268705
31966,268705
31965,268705
26924,268705
18975,268706
32013,268707
32222,268707
5743,268707
32277,268707
2857,268708
15602,268708
31005,268709
9627,268709
27339,268711
13690,268712
7553,268712
13456,268713
25257,268714
24345,268714
2015,268715
31961,268715
14245,268717
22875,268717
28734,268717
10369,268719
17759,268722
13722,268723
16267,268723
4538,1078042
5234,268724
13137,268726
10488,268726
4545,268727
21759,268727
12478,268728
32067,268730
18743,268731
28047,268731
31837,268733
8862,268734
7098,268734
29186,268735
28091,268736
6678,268737
890,268738
2247,268739
7323,268739
17136,268739
3715,268739
29884,268739
11973,268740
27504,268741
29255,268743
28887,268743
23267,268743
3789,268744
25841,268745
15949,268749
10351,268750
16771,268751
25028,268751
30216,268752
2101,268752
5908,268753
1464,268753
6806,268755
4415,268756
12705,268758
6922,268759
11144,268759
11236,268761
17548,268761
20540,268763
20518,268763
8138,268764
7390,268764
30831,268764
16770,268767
21883,268767
32233,268767
23726,268767
16724,268770
30371,268771
346,268772
8731,268773
18393,268773
25529,268773
30746,268776
7815,268776
22898,268779
28096,268781
12478,268782
13197,268783
31948,268783
10166,268784
18891,268784
3520,268785
9757,268785
12978,268785
27360,268785
17971,268785
8778,268785
12825,268788
32010,268789
31457,268791
2387,268791
10747,268791
3072,268793
28814,268795
438,268795
750,268796
19169,268800
8431,268801
27858,268803
4017,268803
27929,268804
518,268805
21942,268805
21732,268805
24636,268805
3753,268805
30007,268805
16574,268805
24577,268805
12355,268805
94,268805
20851,268805
4332,268805
754,268805
9254,268805
4347,268805
3280,268806
30539,268807
24636,268808
754,268808
22666,268810
10399,268810
25262,268811
15014,268813
23795,268813
17425,268814
11846,268814
29684,268816
8640,268818
10891,268820
31001,268821
11763,268821
13593,268821
13162,268822
15611,268822
19934,268822
24425,268822
2393,268823
23244,268824
30447,268825
31878,268827
27935,268827
30682,268828
32041,268830
4036,1078165
32265,268830
13169,268830
24128,268830
20435,268831
16731,268832
22848,268833
27480,268834
12817,268834
26030,268837
29612,268838
14002,268840
29892,268841
30550,268844
27711,268844
128,268845
10902,268845
17031,268847
910,268850
31733,268851
23161,268851
27538,268852
29841,268852
7235,268853
5052,268854
3659,268855
16754,268855
15010,268856
8880,268856
2705,268857
17360,268858
6993,268859
6254,268860
31960,268860
7239,268862
20867,268862
287,268865
10177,268866
13001,268869
32067,268869
11413,268870
646,268871
30388,268872
15956,268873
22170,268874
24604,268874
27354,268875
11171,268876
11425,268876
23867,268876
12799,268876
31983,268877
24359,268877
22622,268877
32018,268879
8257,268880
10722,268880
22365,268881
17525,268882
20461,268884
18472,268885
8394,268887
27849,268887
7025,268889
4269,268890
4944,268891
7862,268891
27392,268891
2151,268892
19601,268893
28378,268897
32441,268898
30254,268898
30447,268898
24902,268898
27384,268898
25885,268898
13631,268898
10773,268898
24903,268899
30055,268901
21229,268902
27803,268903
22117,268904
12238,268907
32138,268908
17506,268908
20647,268909
25017,268909
22022,268910
10266,268911
9487,268911
2800,268914
2151,268915
12712,268915
8156,268916
130,268917
10871,268918
14882,268918
8592,268919
23402,268921
24195,268922
250,268922
17037,268923
11695,268923
23235,268926
21215,268927
12478,268928
32034,268929
2806,268930
143,268930
14294,268931
25960,268933
18253,268936
27725,268936
13876,268937
200,268938
15368,268938
21853,268939
24298,268940
6928,268940
14098,268941
29654,268941
30084,268943
9822,268945
23709,268946
18354,268946
26385,268946
28330,268946
29527,268946
31553,268946
23896,268946
31939,268946
26770,268947
7304,268947
26322,268947
11194,268948
21475,268949
13727,268952
30619,268953
14568,268954
8662,268955
5321,268960
27718,268960
18719,268961
10342,268963
13714,268963
12794,268964
26023,268964
25343,268964
10239,268965
22266,268968
24660,268968
6951,268969
7368,268970
7113,268971
13753,268971
4926,268971
31999,268974
8379,268974
19934,268976
24425,268976
5417,268977
3361,268977
27538,268978
23739,268979
22582,268981
1803,268983
20385,268984
10033,268985
31973,268985
29369,268986
7586,268986
2424,268987
27144,268988
9292,268988
30607,268988
8138,268988
7390,268988
1324,268989
1314,268989
18896,268990
32156,268993
30029,268994
29197,268994
30108,268994
22906,268994
10193,268997
28444,269000
24790,269003
19406,269003
13220,269004
24784,269004
29564,269007
14642,269008
2350,269009
14721,269011
32107,269011
3090,269012
10455,269014
8417,269015
24632,269015
14738,269016
4193,269017
13977,269019
26167,269020
31880,269021
20795,269021
2725,269023
32199,269023
21703,269023
9812,269024
13034,269027
23166,269027
30539,269028
1272,269030
11999,269032
5888,269033
11531,269034
24475,269035
5061,269036
9842,269038
3976,269039
8287,269040
424,269040
3914,269041
645,269042
13788,269043
8658,269043
32171,269044
26452,269044
21523,269045
32284,269045
10656,269046
1488,269048
16052,269048
26186,269048
30820,269050
16458,269051
1533,269052
18945,269052
23148,269052
32005,269053
11272,269054
23510,269056
10656,269058
29176,269058
25290,269058
24586,269061
4449,269062
19109,269062
25491,269062
11019,269062
5388,269063
31837,269063
1760,269063
29842,269065
24740,269065
15228,269067
12513,269068
9984,269068
23205,269071
5012,269073
23850,269074
28146,269075
23235,269076
22274,269077
5260,269079
11377,269079
20469,269079
26278,269080
7115,269081
18506,269081
26652,269081
3635,269082
23397,269082
10605,269082
32197,269084
1332,269084
2085,269084
32030,269084
750,269084
28620,269086
10609,269086
19552,269086
16659,269086
12261,269087
5265,269087
5674,269088
17343,269090
18985,269092
2386,269092
30632,269095
2878,269096
8540,269097
27412,269097
27599,269098
28867,269098
12697,269099
8342,269100
29264,269100
19199,269101
15713,269102
1324,269102
27733,269104
14562,269105
7679,269105
15897,269106
3026,269108
7532,269109
23136,269110
15514,269113
15552,269115
31099,269115
11436,269116
25486,269117
16184,269117
8774,269118
489,269118
13977,269120
12213,269120
12489,269121
30677,269122
9297,269126
10820,269127
8658,269128
4060,269130
32020,269133
203,1078496
4000,269133
15344,269134
21118,269134
17372,269138
30494,269140
518,269142
9705,269143
11436,269144
31909,269144
26866,269146
16224,269146
13040,269147
25290,269148
30978,269149
32199,269150
5362,269152
14002,269153
30084,269154
26901,269157
24103,269158
17771,269161
18599,269161
20123,269161
14109,269161
22486,269165
1662,269165
26576,269166
22692,269168
28761,269169
31462,269169
23265,269171
25912,269172
4380,269173
10291,269175
29255,269175
28887,269175
4269,269175
23267,269175
26863,269177
740,269178
10135,269179
28319,269179
28586,269180
27383,269181
31302,269181
30494,269182
4008,269182
16190,269184
27077,269185
3733,269186
7160,269186
21293,269187
14543,269188
6468,269189
1944,269191
27833,269191
9559,269192
8786,269193
22353,269193
19953,269193
5326,269193
22704,269193
27173,269193
19333,269193
22897,269193
8083,269193
23882,269195
24347,269196
31832,269196
1992,269196
11463,269198
27312,269199
32017,269199
13576,269200
21217,269202
3635,269202
15886,269204
17657,269204
17904,269205
19491,269206
26296,269207
9796,269207
23191,269208
26826,269209
16986,269210
17020,269211
25124,269212
21316,269212
13999,269214
18047,269214
15488,269217
22269,269219
26258,269219
21813,269220
14215,269221
800,269222
25416,269222
21217,269224
6229,269224
13281,269225
20837,269226
7698,269229
11634,269230
12104,269230
8393,269230
19150,269230
28280,269230
31386,269231
885,269231
4264,269231
13107,269231
18002,269231
25404,269231
31363,269231
12383,269233
20719,269235
21530,269237
29428,269239
17172,269239
9079,269241
22559,269241
11831,269243
12342,269243
27001,269243
18226,269243
23566,269244
7867,269244
28761,269245
23816,269245
3821,269245
27303,1079561
7693,269246
10250,269250
18697,269250
13777,269252
12313,269252
21389,269253
24922,269254
12604,269254
10436,269256
24425,269256
30946,269257
15431,269257
18614,269259
5913,269260
13415,269261
5623,269262
5624,269262
2720,269264
31882,269266
19591,269267
20207,269269
25168,269270
3404,269271
17322,269271
10002,269272
32387,269273
4994,269273
21621,269275
25301,269276
6224,269276
31833,269276
18506,269278
7339,269278
9050,269282
21145,269283
2372,269284
17605,269285
27800,269286
29470,269288
25089,269291
23805,269293
10663,269294
13788,269294
21875,269294
16965,269295
17709,269296
10162,269298
10352,269299
13034,269301
30760,269301
14279,269302
2676,269302
14283,269303
30607,269304
6187,269305
26494,269305
23566,269306
20408,269306
10352,269308
230,269308
10283,269308
23265,269309
8320,269310
20767,269311
11380,269311
26072,269312
1838,269314
2433,269315
7164,269318
29634,269318
5324,269319
17979,269320
4987,269321
422,269326
12147,269326
20274,269327
2829,269327
21632,269328
30651,269330
2244,269330
15744,269331
24599,269331
14218,269332
32441,269334
6506,269335
13151,272096
5312,269343
15891,269345
26688,269345
29333,269346
17328,269346
10383,269348
31882,269348
19458,269350
9619,269351
7072,269351
20713,269352
27451,269353
31360,269354
30351,269354
20271,269355
13350,269356
20924,269357
7158,269357
17750,269358
8063,269359
32211,269360
15500,269361
5554,269365
5432,269365
31472,269366
19292,269368
17931,269369
12391,269369
21338,269370
21885,269371
374,269371
21853,269372
4987,269373
31223,269375
9100,269376
31808,269377
20292,269380
19432,269382
6525,269382
29776,269382
8762,269382
178,269383
2161,269383
24556,269385
24146,1079673
31928,269386
1561,269390
15769,269393
30859,269394
11311,269394
10248,269395
23397,269397
11024,269397
30989,269398
6608,269398
1885,269399
18149,269400
21885,269400
23817,269401
16427,269404
2555,269405
32294,269407
16460,269407
2101,269408
13598,269408
29568,269409
10373,269410
10335,269411
19695,269414
13727,269414
14462,269416
15595,269416
24846,269417
31199,269418
16345,269418
12104,269419
21293,269419
8393,269419
23312,269419
9976,269421
27849,269421
25445,269422
22897,269424
9158,269428
31877,269428
11573,269428
31912,269428
2628,269428
32410,269428
3338,269428
26080,269428
18082,269428
10891,269428
32071,269428
19578,269431
16071,269431
15465,269432
31386,269433
22734,269434
22536,269436
19601,269437
17606,269437
545,269438
21217,269439
30760,269439
8500,269441
11854,269442
10609,269442
21632,269442
12982,269442
11382,264932
32387,269446
13743,269446
23692,269448
10609,269449
27160,269450
8698,269450
31465,269452
8330,269454
31897,269454
32209,269454
32094,269454
12915,269454
9646,269454
3557,269454
28970,269455
6224,269456
8058,269456
31833,269456
5416,269456
885,269457
18002,269457
31363,269457
32166,269458
12478,269458
7532,269462
17110,269463
25257,269464
12035,269464
22364,269465
9725,269465
30154,269466
30106,269466
6949,269467
17539,269467
6552,269468
6164,269469
17946,269470
12360,269470
10002,269472
17136,269473
6915,269473
6295,269473
25812,269473
9807,269474
14187,269474
11177,269475
32166,269478
12478,269478
1288,269480
15255,269480
27860,269482
10389,269482
6653,269484
22266,269484
29735,269485
8488,269485
24011,269485
1044,269486
4213,269486
4390,269487
31083,269488
13536,269489
8058,269490
19313,269490
28378,269490
25031,269490
13095,269490
31833,269490
21851,269490
29033,269490
21081,269490
32322,269490
5416,269490
11184,269491
23082,269493
23793,269494
14230,269494
10528,269494
10656,269494
17701,269494
1203,269494
23584,269494
28622,269494
28943,269494
9759,269494
17992,269495
25968,269495
25085,269498
32137,269498
17687,269500
15059,269501
18975,269501
26980,269501
5739,269503
19601,269504
17606,269504
20554,269505
15200,269506
29543,269507
5321,269507
4863,269507
27401,269507
29180,269507
12332,269507
4390,269508
27703,269509
26687,269510
5715,269511
32057,269511
7423,269514
1518,269515
7404,269516
14376,269516
4587,269516
9762,269516
2889,269517
17611,269517
30423,269518
21883,269519
19965,269519
12413,269520
16406,269523
23066,269523
6050,269523
9012,269524
15968,269524
11389,269525
17587,269526
2384,269527
16458,269527
16469,269527
13598,269527
28378,269529
6677,269530
24533,269530
7882,269534
26785,269534
22789,269535
24128,269535
10235,269536
16236,269538
1533,269539
22566,269542
8578,269542
6799,269542
31699,269542
16271,269544
19813,269546
25869,269547
14357,269547
16877,269547
32255,269547
5404,269548
27398,269549
13961,269549
15431,269551
32161,269553
30109,269553
31988,269553
6537,269554
16806,269556
8401,269556
9619,269556
12596,269557
17201,269557
20541,269558
889,269559
3976,269559
31960,269560
27504,269561
1710,269563
30159,269565
8572,269566
9708,269566
1091,269567
20142,269567
11573,269569
26080,269569
15802,269570
13775,269572
16636,269572
19673,269572
29090,269574
7226,269575
24783,269575
4045,269576
22845,269577
31473,269577
30206,269578
29486,269579
4013,269580
4420,269582
21443,269583
32397,269584
3109,269585
25290,269587
12679,269588
27782,269588
9478,269589
12259,269590
4233,269591
31269,269592
3861,269592
25300,269595
24903,269595
25299,269596
2120,269597
21567,269599
32233,269601
23726,269601
13741,269604
29236,269604
16840,269609
32220,269614
4964,269615
31323,269615
31908,269615
15133,269615
30154,269616
30106,269616
30206,269617
16945,269620
16526,269620
6986,269621
28952,269621
7704,269622
9439,269623
28585,269624
18779,269624
32065,269625
18921,269625
30474,269626
20030,269628
18746,269628
8911,269628
32090,269629
7046,269629
31905,269629
28805,269630
5388,269630
27449,269630
31837,269630
25147,269632
19297,269633
19934,269635
24425,269635
11594,269637
19836,269637
11463,269638
30386,269638
4483,269639
23184,269640
1048,269640
32265,269640
18746,269641
8911,269641
11825,269644
11648,269644
32124,269646
16437,269646
19536,269648
9900,269652
16197,269652
16361,269652
31052,269652
32170,269652
7232,269652
19313,269653
21851,269653
24599,269657
13048,269657
27814,269658
29264,269658
1599,269658
2295,269659
23793,269660
28622,269660
26531,269661
30490,269662
4884,269662
23783,269663
3201,269663
19716,269664
424,269664
31115,269664
466,269664
28527,269664
25355,269668
19859,269668
4415,269668
30911,269669
12236,269670
30122,269673
29170,269673
24024,269674
1474,269675
22497,269676
1843,269676
28652,269677
31826,269677
29817,269678
25955,269679
32239,269679
6352,269680
8774,269680
23304,269681
26685,269682
11236,269683
27778,269683
24157,269686
17114,269687
910,269688
3105,269689
30386,269690
26147,269693
31934,269694
32213,269696
30827,269697
6609,269698
27873,269701
17750,269703
8374,269703
3394,269704
29776,269704
18676,269705
16516,269708
29679,269708
5069,269710
22836,264932
30173,269710
20385,269712
3307,269713
2118,269717
13958,269720
31223,269720
12700,269720
4729,269721
19338,269722
19337,269722
19104,269724
20180,269724
23922,269725
25799,269726
3761,269726
7921,269728
17397,269729
17285,269729
4203,269731
31485,269731
15237,269731
7876,269731
2052,269731
9521,269734
15704,269734
16380,269734
15133,269735
23521,269736
10515,269736
32272,269740
8432,269747
785,269747
10809,269751
13926,269752
7804,269752
7264,269756
7864,269756
27921,269756
30432,269757
24352,269758
30841,269759
10342,269760
32433,269760
18146,269761
13362,269761
9292,269762
26034,269762
54,269763
1984,269763
10945,269763
32260,269764
9634,269765
17808,269766
24975,269766
23491,269767
13788,269770
8658,269770
26691,269771
5012,269771
21894,269772
32002,269773
8154,269773
12514,269775
11148,269776
31749,269776
4824,269776
13829,269777
1037,269777
2980,269779
22772,269779
6668,269781
13915,269783
24317,269784
30501,269785
22440,269786
18333,269787
28152,269787
24251,269788
15500,269789
28879,269791
1420,269791
12759,269794
17020,269794
22701,269794
7160,269794
10700,269794
6680,269794
10996,269795
31349,269795
28508,269798
13502,269801
27722,269802
5498,269803
16986,269804
25401,269805
12016,269805
15012,269806
1866,269808
8220,269808
27907,269810
31223,269812
12700,269812
6397,269813
14174,269813
22193,269814
5613,269815
39,269815
28582,269815
5430,269815
23816,269815
21558,269815
25817,269815
3821,269815
4998,269815
21683,269815
23385,269815
32133,269816
30627,269817
6678,269818
21320,269818
27001,269821
902,269822
6381,269822
17750,269823
30756,269826
31944,269826
13576,269826
8560,269827
28805,269827
27449,269827
31837,269827
9931,269827
25273,269828
31098,269828
25253,269828
13306,269828
29821,269832
18335,269832
18453,269833
8386,269835
20331,269835
9604,269837
2013,269838
30268,269839
15038,269841
14543,269843
17978,269844
31407,269844
475,269845
9572,269845
119,269845
30782,269847
31737,269847
422,269848
28585,269850
18779,269850
6173,269851
10352,269854
11634,269855
13788,269855
1332,269855
19150,269855
6280,269856
24301,269858
9504,269860
23768,269861
28814,269861
29475,269863
13312,269863
8221,269863
32321,269863
4057,269865
30386,269866
8734,269866
29015,269867
12582,269867
17114,269867
2096,269868
14696,269868
23359,269871
20013,269871
7801,269871
28822,269873
1477,269873
4013,269874
10196,269875
26980,269875
31730,269876
6823,269876
14752,269879
12832,269879
4323,269881
23569,269884
12476,269886
9441,269886
17141,269887
25031,269889
29033,269889
16206,269893
21192,269896
28805,269898
31837,269898
1760,269898
31857,269899
24772,269899
3338,269900
8512,269900
27107,269900
1112,269900
10891,269900
32071,269900
7611,269904
21179,269904
11970,269908
2676,269908
16043,269909
5437,269909
10183,269910
20063,269910
25559,269910
18853,269910
10865,269912
11845,269912
13634,269913
15228,269916
6813,269919
10824,269919
30876,269920
21759,269920
26980,269921
9987,269923
19994,269923
13604,269923
3954,269924
32030,269925
13594,269925
20207,269926
7631,269928
10957,269928
20564,269930
3713,269933
25949,269933
19040,269934
21475,269935
1215,269937
32018,269937
10030,269937
8060,269938
965,269939
17542,269940
8774,269942
489,269942
2802,269943
8063,269944
30819,269946
3950,269948
29127,269949
3659,269950
6955,269950
5531,269951
2946,269952
3931,264932
20330,269954
28430,269956
24922,269957
15589,269957
23246,269959
25646,269960
4807,269961
16580,269962
4778,269963
21127,269964
95,269964
8562,269965
19609,269966
5915,269966
23161,269966
17938,269967
12607,269968
7780,269969
4706,269970
25273,269971
13306,269971
10221,269972
389,269973
14288,269975
11072,269976
11463,269977
20450,269978
2096,269978
21233,269979
16279,269980
11305,269981
27845,269981
23661,271313
30651,269982
26886,269983
10962,269984
8417,269985
24632,269985
15435,269985
25021,269985
8992,269987
30795,269988
958,269989
1063,269992
26363,269992
5903,269992
21977,269992
10630,269992
20154,269992
28841,269993
20385,269995
10774,269995
4588,269996
4167,269996
17302,269997
11603,269997
30550,269998
28999,269998
191,269999
10605,269999
17031,270000
9425,270000
28283,270002
5445,270002
17699,270002
31908,270002
25186,270002
9953,270003
31944,270003
13576,270003
16154,270007
13197,270008
31948,270008
5205,270009
30239,270010
24470,270011
18410,270011
22387,270014
23076,270015
17955,270017
14213,270017
23515,270019
15684,270020
9677,270021
7241,270021
28105,270022
6598,270023
26775,270023
4656,270024
16509,270024
27270,270025
21309,270025
6653,270026
4166,270026
13272,270026
23126,270026
24468,270026
4226,270026
10239,270027
1147,270028
11463,270029
17938,270029
1717,270030
6211,270031
2597,270032
30719,270032
6730,270034
1715,270035
19302,270035
18238,270038
8431,270039
13788,270041
8658,270041
9694,270042
520,270042
9825,270043
22556,270043
22734,270044
21851,270045
17111,270046
25167,270046
4269,270048
29940,270050
12104,270050
25039,270050
8393,270050
650,270051
19854,270051
14773,270053
6059,270053
26385,270054
32305,267597
29527,270054
17738,270055
1271,270057
32432,270058
24715,270058
1116,270058
18295,270061
14577,270061
32064,270062
20171,270063
12615,270064
17,270065
29542,270067
3734,270068
6462,270071
168,270071
23956,270071
6204,270072
13336,270073
4987,270075
4545,270076
7243,270076
32122,270077
11616,270077
22618,270079
26168,270080
13753,270081
25124,270081
29745,270082
7391,270083
14634,270083
27114,270084
20026,270085
5952,270085
31977,270085
18733,270085
29833,270088
20941,270088
3109,270089
21117,270089
10289,270090
31083,270091
12435,270093
28320,270094
20529,270094
8257,270097
29480,270098
31141,270100
13195,270102
22478,270103
23388,270103
5405,270105
10531,270106
13179,270106
12040,270106
2403,270106
18614,270107
6949,270108
25167,270108
11246,270108
14086,270108
489,270108
32052,270108
23419,270110
351,270110
26895,270111
9141,270111
31643,270113
23566,270118
25039,270118
17442,270118
29015,270118
1359,270119
24191,270119
7040,270119
18614,270119
4110,270120
5272,270120
16576,270127
13876,270127
2628,270129
32275,270129
22255,270129
18082,270129
32034,270129
9559,270129
5913,270131
13583,270131
13169,270132
5193,270132
20767,270133
28582,270133
5430,270133
12216,270134
18759,270134
29225,270135
8698,270135
650,270136
19854,270136
29210,270138
32275,270140
32034,270140
518,270142
9254,270142
15423,270143
15153,270143
28958,270143
850,270144
31119,270145
25381,270145
23213,270146
11554,270148
15943,270148
20171,270149
31366,270150
29527,270150
20644,270151
31612,270152
9894,270153
12788,270154
8838,270155
28454,270156
5913,270157
13583,270157
25898,270159
23476,270161
24103,270162
18062,270163
985,270163
32397,270163
422,270165
12147,270165
10798,270166
27719,270167
25772,270167
7606,270168
18754,270169
13781,270172
32336,270172
17397,270174
17285,270174
7229,270175
24298,270178
15569,270178
31852,270178
32186,270178
32428,270178
18183,270178
3199,270178
6813,270184
6734,270184
10747,270184
7411,270184
20215,270184
21388,270187
8010,270187
8010,270188
7784,270189
18111,270190
27303,270191
32272,270192
6620,270192
10259,270192
19491,270193
21622,270195
8479,270195
11133,270196
32095,270196
9970,270197
30620,270197
24267,270197
7535,270198
30047,270199
13245,270200
17005,270200
16055,270201
3053,270203
11030,270203
16774,270204
21100,270205
18111,270206
12756,270207
4397,270207
14676,270207
25962,270208
25732,270208
17020,270210
16304,270210
21343,270211
15667,270212
1723,270212
26792,270215
7889,270219
4269,270219
10482,270219
1332,270221
21875,270221
13536,270222
7829,270224
20564,270226
14780,270227
1715,270227
225,270228
13676,270228
28043,270229
3808,270229
1843,270231
5653,270232
10843,270233
31827,270234
23508,270234
29841,270234
27173,270234
21093,270234
7681,270234
2539,270235
10291,270236
27687,270238
18985,270240
19520,270241
27807,270241
27019,270242
18734,270242
3690,270243
9238,270244
25559,270244
6713,270245
1297,270245
31667,270246
12616,270246
25999,270246
26951,270247
19705,270247
27800,270247
24470,270252
24586,270252
22523,270253
7883,270253
249,270254
21475,270256
20769,270258
31098,270259
22280,270260
17955,270261
19578,270261
32170,270261
17750,270261
5568,270262
3126,270265
32433,270266
9297,270266
1907,270267
24043,270267
32095,270268
19892,270270
650,270272
473,270273
30269,270274
31699,270274
31234,270274
30757,270274
26456,270275
23491,270276
12319,267712
10221,270277
11861,270278
650,270279
6272,270280
11281,270280
29264,270281
30957,270283
17687,270284
20518,270285
12789,270286
12782,270286
2820,270287
13580,270290
5915,270291
10663,270292
13788,270292
27303,270292
15935,270292
11190,270296
23878,270299
17955,270300
19578,270300
32170,270300
17750,270300
12961,270303
26908,270305
19014,270305
29172,270306
31180,270306
10115,270306
3580,270306
15673,270306
5638,270307
29987,270308
8451,270308
13913,270308
15695,270309
27282,270309
11130,270310
25317,270312
14696,270312
14564,270312
13784,270313
16484,270314
15379,274015
6011,270315
15891,270315
19017,270316
2384,270317
2101,270317
19144,270318
30841,270319
18410,270320
7072,270320
17686,270321
1582,270321
6256,270321
20544,270321
9970,270322
591,270324
17946,270324
1298,270325
17611,270325
21260,270326
21050,270326
22904,270327
25881,270327
29268,270327
27312,270328
29033,270330
28890,270331
17611,270331
20499,270332
15595,270332
28987,270332
19407,270333
21161,270333
20248,270334
29156,270334
21475,270336
30474,270337
16710,270337
11914,270342
31914,270343
2029,270346
27897,270347
859,270348
1706,270350
25885,270350
21434,270351
