allegation_id,gender,race
1050396,M,Hispanic
1053069,M,Black
1053071,F,Black
1053078,M,White
1053074,M,Black
1048463,M,Black
1053070,M,Hispanic
1053076,F,Black
1053075,M,Black
1052934,M,Black
1053073,M,Black
1053070,M,Hispanic
1053079,M,Black
1053072,M,Black
1053071,F,Black
1053077,F,Black
1053071,F,Black
1052385,"",""
1050046,M,Black
1050098,M,Black
1051840,M,White
1051840,M,White
1052226,F,Black
1052277,F,Black
1053394,M,Black
1053395,M,White
1053393,M,""
1053396,F,Hispanic
1053400,M,Black
1053106,"",""
1053403,M,Black
1053406,"",""
1053407,M,Black
1053405,M,White
1053404,M,White
1053407,F,Black
1052074,M,White
1052762,M,White
1051995,M,Black
1052142,M,Black
1052882,F,Black
1053106,"",""
1053386,M,Black
1053380,F,Black
1053198,"",""
1051965,F,Black
1051965,F,Black
1053186,M,Black
1053187,F,White
1053185,M,Black
1053204,M,Black
1052951,F,Hispanic
1053207,F,Black
1053476,F,Hispanic
1053477,M,Black
1051577,F,""
1051577,M,""
1053466,F,Hispanic
1053469,F,Black
1053245,M,Black
1053468,M,Black
1053463,M,Black
1053460,F,White
1053462,M,White
1053502,M,Black
1053507,F,Black
1052653,F,Black
1053501,M,Black
1053509,F,Hispanic
1053508,M,White
1053504,M,Hispanic
1053509,M,Hispanic
1053505,F,Black
1053514,M,""
1053513,F,Black
1053510,M,Black
1053512,F,White
1053517,M,Hispanic
1053518,F,Black
1053071,F,Black
1053085,M,Black
1053084,F,Black
1053080,F,Black
1053087,M,Black
1052089,F,Hispanic
1052198,M,Black
1053082,M,Black
1053083,F,Black
1052940,F,Black
1052554,M,White
1052230,M,Black
1052554,M,White
1052714,F,Hispanic
1045394,M,Black
1045519,M,Black
1043985,M,Black
1045714,M,Hispanic
1053106,F,Black
1053389,F,Black
1053390,F,Black
1053391,M,White
1053198,"",""
1053387,F,Black
1053387,F,Black
1053386,F,Black
1053383,F,Black
1053381,M,Black
1053383,M,Black
1053387,F,Black
1053385,F,Black
1053377,M,Black
1053382,M,Hispanic
1053386,M,Black
1053388,M,Hispanic
1033337,M,Hispanic
1053412,F,Black
1050474,M,Black
1053465,M,White
1013916,M,Hispanic
1053467,M,Black
1053461,M,Black
1053470,M,Black
1053464,M,Black
1053115,F,White
1053479,M,Hispanic
1053480,M,Black
1053478,M,Black
1053491,M,Black
1053488,F,Black
1053487,M,Black
1053483,M,Hispanic
1053485,F,Black
1053484,M,Black
1053486,F,White
1053482,M,Black
1034641,"",""
1053519,F,Hispanic
1053513,F,Black
1053516,F,""
1053511,F,""
1053515,M,Black
1053518,M,Black
1053513,F,Black
1024353,"",""
1035358,M,Black
1036951,M,White
1036951,M,White
1044492,F,White
1039226,F,Black
1047511,M,Black
1049623,M,Black
1049241,F,Black
1051253,F,Black
1051081,M,Black
1052141,F,Black
1052209,F,White
1052209,"",""
1052209,"",""
1053585,F,Black
1053580,M,Hispanic
1042819,F,Black
1045276,M,Black
1041819,F,Black
1041819,F,Black
1049135,F,Black
1053182,M,Hispanic
1053197,F,White
1053195,M,Hispanic
1053197,F,White
1053197,M,White
1053189,M,Black
1053198,"",""
1053197,M,White
1053189,M,""
1053188,M,Black
1053193,M,Black
1053191,M,Black
1053192,F,Black
1053187,M,Hispanic
1053189,F,Black
1053190,F,White
1053195,M,Hispanic
1053417,F,Black
1053413,M,Hispanic
1053420,M,Hispanic
1053415,F,Black
1053413,F,Hispanic
1053418,M,Black
1053421,"",""
1052142,M,Black
1050304,F,""
1053423,F,""
1053416,M,Black
1053419,F,Black
1053414,M,White
1053408,M,Black
1053422,F,Black
1053424,M,Black
1052142,M,Black
1053430,M,Black
1053428,M,White
1053431,F,White
1053918,M,White
1052344,M,Asian/Pacific Islander
1052344,M,Asian/Pacific Islander
1053911,M,Black
1053912,M,Black
1053910,M,Black
1053882,M,Black
1054188,F,Hispanic
1053585,F,Black
1053585,F,Black
1054188,F,Hispanic
1053711,M,Black
1053750,F,Black
1053773,F,Black
1053750,M,Black
1053773,F,Black
1053768,M,White
1053868,M,Native American/Alaskan Native
1053750,F,Black
1054298,M,Black
1053629,M,Black
1054297,M,Black
1053585,M,Black
1053827,M,Black
1053830,M,Black
1053577,M,White
1053831,M,Black
1053826,M,White
1053829,M,White
1053825,M,Black
1053828,F,White
1052635,F,Black
1053848,F,Hispanic
1053847,M,Black
1052383,F,Hispanic
1053563,M,Black
1053093,F,Black
1030759,M,Hispanic
1029249,M,Black
1033728,F,Black
1033728,F,Black
1039966,F,Hispanic
1039966,M,Black
1053676,M,Black
1053679,M,White
1053674,M,White
1053678,F,Black
1053675,M,Black
1053682,M,Black
1053669,"",Black
1053944,F,Black
1053942,F,Black
1053947,F,Black
1053948,F,Hispanic
1053938,M,Black
1053943,M,Black
1053947,M,Black
1053941,M,Black
1054172,F,White
1054170,M,Black
1054138,M,Hispanic
1053231,F,Black
1054169,F,""
1054173,F,White
1054174,M,Black
1054177,M,White
1054175,M,Black
1053231,F,Black
1054168,M,Asian/Pacific Islander
1052088,M,Black
1051982,M,Black
1051978,M,White
1051978,M,Black
1052088,M,Black
1051540,F,Black
1051540,M,Black
1054159,M,Black
1051842,F,Hispanic
1054158,M,Black
1054179,"",""
1054178,M,""
1053773,F,Black
1054464,M,Black
1052367,M,Black
1053688,M,Native American/Alaskan Native
1053583,F,Black
1054495,M,Hispanic
1054493,M,Black
1054496,M,""
1054491,F,""
1054475,F,Black
1054479,F,Black
1054480,F,Hispanic
1054472,F,Black
1054473,F,Black
1054470,F,Hispanic
1054471,"",""
1054476,M,Black
1054468,M,Hispanic
1052180,M,Black
1052339,F,White
1040435,M,Hispanic
1050272,M,Black
1053893,M,Black
1053800,F,Black
1053892,M,Black
1053877,M,Black
1053895,M,Black
1053882,F,Black
1053893,F,Black
1053885,M,Black
1053892,F,Black
1053881,M,Black
1053882,M,Black
1053887,M,Hispanic
1053887,M,Hispanic
1053889,F,Black
1053888,M,Black
1053894,F,Black
1053880,F,Black
1053777,M,Black
1053777,F,Black
1053879,M,Black
1053882,M,Black
1053882,M,Black
1034513,M,White
1053975,F,Black
1053973,F,Black
1053973,F,Black
1053976,F,Black
1053966,M,Black
1053978,F,Native American/Alaskan Native
1053979,M,Hispanic
1053980,M,White
1053970,M,Black
1053973,F,Black
1033008,M,Black
1037361,M,Black
1037361,M,White
1036537,M,Black
1041705,F,White
1039748,F,Black
1041705,M,White
1054181,F,Hispanic
1051865,M,Hispanic
1051842,F,Black
1054255,M,Black
1054257,F,Black
1054270,M,Black
1053656,M,Black
1054080,F,White
1053407,F,Black
1053250,M,Hispanic
1054269,F,Black
1054239,M,Black
1054242,M,Black
1054213,M,Black
1054259,F,Hispanic
1054267,F,White
1054266,M,Black
1054263,M,""
1054259,F,Hispanic
1030319,M,Black
1037895,M,Black
1053078,M,White
1053752,F,Black
1053751,M,Black
1052946,M,Hispanic
1053730,M,Black
1053758,M,Black
1053759,M,White
1053761,F,Black
1052651,M,Hispanic
1053752,F,Black
1053756,M,Black
1053762,F,""
1053750,F,Black
1053753,M,Black
1052825,M,Hispanic
1053760,M,Black
1053763,M,""
1053757,F,Hispanic
1053729,M,Black
1051312,M,Black
1053754,M,Black
1053755,M,""
1053890,M,Hispanic
1053886,M,Black
1037726,F,Black
1053883,F,Black
1053888,F,Black
1053891,M,Black
1053889,M,Asian/Pacific Islander
1053884,F,Black
1050162,M,Black
1053593,M,Black
1053909,M,Black
1053907,M,Hispanic
1053908,M,Black
1051755,M,Black
1053903,M,Black
1053905,F,Black
1053897,M,Black
1053896,M,White
1053902,F,Black
1053899,M,Black
1053906,F,Hispanic
1053898,F,Black
1053901,M,Asian/Pacific Islander
1042599,M,Black
1053996,M,Hispanic
1053977,F,White
1053997,M,White
1054006,F,White
1053999,M,White
1054000,M,Black
1053999,F,White
1054002,M,Black
1053998,F,Black
1053995,M,Black
1054005,F,White
1037361,M,Black
1054008,M,Black
1054001,M,Black
1054004,M,Black
1054007,M,Black
1041705,F,White
1054003,M,Black
1054009,M,Black
1053960,F,Black
1054015,F,Hispanic
1054011,F,Black
1054258,M,Black
1054265,F,Black
1054260,F,""
1054247,M,Black
1054264,M,Black
1054268,F,Black
1054254,M,""
1054262,M,White
1053645,M,Black
1053618,M,""
1053618,M,Hispanic
1054261,M,White
1053618,M,White
1052618,M,Black
1053113,M,Black
1042257,M,Black
1044056,M,""
1050320,M,Black
1047207,M,Hispanic
1054294,F,Hispanic
1054295,F,Black
1054273,M,Black
1052894,M,Black
1052698,"",""
1053742,M,Black
1053681,M,Black
1053183,F,Hispanic
1053744,M,White
1053747,M,""
1052698,"",""
1053750,F,Black
1053750,M,Black
1053746,M,Black
1053749,M,Black
1053747,M,Black
1053743,M,Black
1053746,F,Black
1053748,F,Black
1053260,M,Black
1052739,F,Black
1053904,F,Black
1053897,M,Black
1053896,F,Asian/Pacific Islander
1053900,M,White
1053898,M,Black
1053898,M,Black
1053981,M,Black
1053982,M,Black
1053990,M,Black
1053991,F,Black
1053993,F,Black
1053989,F,White
1053992,M,Black
1053994,M,Black
1053984,"",""
1053988,F,White
1053986,F,Black
1053987,F,White
1053983,M,White
1039158,F,Black
1050398,M,White
1054013,M,Black
1054010,F,Black
1054012,M,Black
1054016,M,White
1054017,M,""
1054017,M,Black
1029599,M,Black
1029599,M,Black
1035213,M,Black
1035213,M,Black
1035213,M,Black
1035213,M,Black
1035213,M,Black
1036918,M,Black
1037517,M,Asian/Pacific Islander
1037517,F,Asian/Pacific Islander
1039265,M,Black
1044981,M,Black
1042145,M,Black
1042145,M,Black
1042145,M,Black
1042145,M,Black
1054273,F,Black
1053565,F,White
1054274,F,White
1053555,M,Black
1054293,F,Black
1054282,F,""
1054284,F,Black
1054292,M,Hispanic
1054283,M,Black
1054284,F,Black
1054288,M,""
1054291,M,Black
1054287,F,Hispanic
1054286,M,Black
1054283,M,Black
1054290,F,Black
1053765,M,Black
1053764,F,Black
1053760,M,""
1052676,M,White
1054482,M,Black
1054486,M,""
1054492,F,Hispanic
1054349,M,Black
1054488,M,Black
1054481,M,Black
1054484,F,Black
1054485,M,Black
1054487,M,Black
1054489,M,Black
1054483,M,Black
1054490,F,Black
1054514,M,Hispanic
1041780,M,Black
1054512,F,Black
1054516,F,Black
1054509,M,Hispanic
1054506,M,Black
1033859,M,Hispanic
1050749,F,Black
1054183,F,Black
1054185,F,Black
1042766,M,Black
1054184,F,White
1054186,M,Black
1054064,F,Black
1054190,F,Black
1054182,M,Hispanic
1054192,M,Hispanic
1054188,F,Hispanic
1054190,F,Black
1054077,M,Black
1054187,M,Black
1054195,F,Black
1054191,M,Black
1054189,F,Hispanic
1054196,M,Black
1054193,F,""
1054194,M,Black
1054189,F,Black
1054190,F,Black
1054190,F,Black
1054189,F,Black
1044312,F,Black
1047408,M,Black
1047237,M,Black
1047237,M,Black
1048814,M,Black
1051452,M,Black
1050373,F,Black
1050373,M,Black
1054037,M,""
1054035,F,Black
1054033,M,Hispanic
1053019,F,""
1054042,F,Black
1054038,F,Black
1054040,F,""
1053738,M,Black
1037517,F,Asian/Pacific Islander
1054034,F,White
1054036,F,Black
1054284,F,Black
1053407,M,Black
1052747,F,Hispanic
1054277,M,Hispanic
1054278,M,Black
1054280,F,Black
1054281,F,White
1039968,M,Black
1054275,"",Black
1053550,F,Black
1054279,M,White
1054276,M,Black
1054276,M,Black
1054271,M,Black
1043634,M,Black
1046063,M,Black
1046063,M,Black
1039770,F,Black
1048670,F,Hispanic
1033859,M,Hispanic
1033859,M,Hispanic
1037080,M,Black
1041780,M,Hispanic
1050917,F,Black
1051167,M,Black
1050312,M,""
1041780,M,Hispanic
1054498,F,Black
1054497,M,Black
1041780,M,Black
1054499,M,Black
1054500,M,Black
1041780,F,White
1041780,M,Black
1054501,F,Black
1041780,M,Black
1041780,F,Black
1041780,M,Black
1033859,M,Hispanic
1054511,M,Black
1054502,M,Black
1029353,M,Black
1029353,M,Black
1054133,M,Black
1054135,F,Black
1054130,F,Hispanic
1054131,M,White
1054132,F,Black
1054138,M,Hispanic
1054137,M,White
1054136,F,Hispanic
1054139,M,""
1054129,M,Black
1054123,M,Black
1053974,M,Hispanic
1054124,M,Black
1054125,F,Black
1054117,M,Black
1054128,M,Black
1054126,M,Black
1029353,"",Black
1054118,M,Hispanic
1053124,F,Black
1053738,F,Black
1054032,M,Black
1054041,F,Black
1054039,M,Black
1054042,M,Black
1053617,M,Black
1037517,M,Asian/Pacific Islander
1054026,F,Asian/Pacific Islander
1054025,M,Black
1054027,F,Hispanic
1054030,M,Black
1054024,M,Hispanic
1054023,F,Black
1029599,M,Asian/Pacific Islander
1054031,F,Black
1054028,M,Black
1054022,M,Black
1054029,M,White
1037517,M,Asian/Pacific Islander
1054045,M,Black
1054044,M,Black
1048670,M,Hispanic
1048670,M,Hispanic
1048670,F,Hispanic
1049077,M,Black
1049077,M,Black
1049077,M,Black
1054421,M,Hispanic
1054421,F,Hispanic
1054352,"",""
1054407,M,White
1054415,F,Black
1054419,M,White
1054420,F,White
1054410,"",""
1054417,M,Black
1054414,F,""
1054416,M,White
1054411,F,Black
1054409,M,Black
1054408,M,Black
1027946,M,Black
1037288,M,Black
1045705,M,Black
1042062,M,Black
1046660,M,Hispanic
1046660,M,Hispanic
1046960,M,Hispanic
1054112,F,Black
1054111,M,Black
1053484,M,Black
1054093,M,Black
1054094,F,Black
1053937,M,Hispanic
1054096,F,Black
1054097,F,Black
1054095,F,White
1054110,M,Black
1054102,F,Black
1054099,M,Black
1054105,F,Black
1054107,F,White
1054104,M,Asian/Pacific Islander
1053986,F,Black
1053974,M,Hispanic
1054127,F,Black
1054119,M,Hispanic
1054122,F,Black
1054121,M,Black
1054120,F,White
1054198,M,Black
1054206,M,Black
1054204,F,Black
1054202,M,Hispanic
1054202,M,Hispanic
1054197,M,White
1054204,F,Black
1054204,F,Black
1054197,M,White
1054205,M,White
1054201,M,Black
1054203,M,Black
1054200,M,Black
1054202,M,Hispanic
1053003,M,Black
1053333,F,White
1054047,M,Hispanic
1054035,M,Black
1054048,M,Hispanic
1054047,F,Hispanic
1054046,M,Hispanic
1054043,M,Hispanic
1054043,F,Hispanic
1052098,"",""
1051471,M,Black
1053852,M,Black
1053852,M,Black
1054019,M,Black
1053852,F,Black
1053852,F,Black
1054021,F,Black
1054018,M,Black
1054020,M,White
1053852,F,Black
1033405,M,Hispanic
1033405,F,Hispanic
1037884,F,Black
1040087,M,Black
1048240,F,White
1054049,M,Black
1054053,M,Black
1054051,M,Black
1054413,M,White
1054419,F,White
1054418,M,Black
1054412,M,White
1053862,M,Black
1054405,M,White
1054401,M,Black
1054402,M,White
1054198,M,Black
1054398,M,Black
1054399,F,Hispanic
1054404,F,Black
1054400,F,Hispanic
1054403,M,White
1054003,M,Black
1053725,M,Black
1050542,F,White
1053518,M,Black
1054197,M,White
1054268,F,Black
1054197,M,White
1053413,F,Hispanic
1054092,F,Black
1054100,F,White
1054109,M,Black
1054103,F,Black
1054108,M,Black
1054102,F,Black
1054101,M,Black
1054106,F,Black
1054102,F,Black
1054115,M,White
1054114,F,Black
1054116,M,Black
1054114,F,Black
1053571,M,Black
1050093,F,White
1050093,F,White
1050085,M,Black
1050093,F,White
1054437,F,Black
1054440,M,Hispanic
1052335,M,Hispanic
1053050,M,Black
1054209,M,Black
1054207,F,White
1054210,F,""
1053292,M,Black
1036619,M,Black
1040873,M,Black
1037908,F,Hispanic
1047800,M,Hispanic
1047800,M,Hispanic
1047161,F,White
1053063,M,Black
1054362,F,Black
1054364,F,Black
1054363,M,Black
1054361,F,White
1054360,F,Black
1054366,M,White
1054365,M,Hispanic
1054196,M,Black
1054052,M,Hispanic
1054050,M,Black
1054054,F,Black
1053219,M,Hispanic
1054056,"",""
1053699,M,Black
1054055,M,Hispanic
1054057,M,Hispanic
1054058,F,White
1054067,M,Black
1054069,F,Black
1054062,F,Black
1054071,M,""
1054068,M,Black
1054070,M,""
1051801,M,Black
1049619,F,Black
1052478,M,Black
1053413,M,Hispanic
1054308,M,Black
1052199,F,Black
1051290,M,Black
1054321,M,Black
1054306,M,Black
1051661,M,Black
1054036,F,Black
1053518,F,Black
1054429,F,White
1053662,M,Hispanic
1054329,M,Black
1054443,F,White
1054442,M,Black
1054444,F,Black
1054446,F,Black
1054440,F,Hispanic
1054440,M,Hispanic
1054439,M,Black
1054441,F,White
1054438,M,Black
1054426,F,Hispanic
1054422,F,Black
1054425,M,Hispanic
1054423,M,White
1054427,M,Black
1054424,M,""
1054430,F,Black
1054428,F,White
1054435,M,White
1054432,M,Black
1054434,F,Black
1054258,M,Black
1054433,F,Black
1054436,F,White
1054434,F,Black
1054348,"",""
1054342,M,Hispanic
1054349,M,Black
1054349,M,Black
1054352,F,Black
1054347,F,Black
1054344,F,Black
1053495,F,""
1054350,F,Black
1054345,F,Black
1054343,F,""
1054359,M,Black
1054352,F,Black
1054356,F,Black
1054351,F,Black
1054317,M,Black
1054358,F,Black
1054354,M,Hispanic
1054353,M,Black
1054070,M,""
1054355,M,Asian/Pacific Islander
1053559,M,White
1053559,M,Black
1050160,M,Black
1054065,F,Hispanic
1054062,F,Black
1054064,F,Black
1053298,F,White
1054060,F,Black
1053304,F,Black
1053201,M,Black
1054061,F,""
1054065,F,Hispanic
1054059,M,Black
1054063,F,Black
1053304,F,Black
1054066,M,Black
1030783,M,Black
1035127,M,Black
1038691,M,Hispanic
1037899,F,Black
1054445,M,Black
1054446,F,Black
1054447,F,Black
1054448,M,Black
1054469,M,Black
1054457,M,Black
1054449,M,Black
1054455,M,White
1054453,M,White
1054454,F,Black
1054451,M,Black
1054397,F,Black
1054452,F,Black
1054450,F,Black
1054456,F,Black
1054455,M,White
1054460,M,Hispanic
1054461,M,Black
1054459,F,White
1054461,F,Black
1054462,M,Black
1054458,M,Black
1054461,F,Black
1054467,M,Black
1054463,F,Black
1054466,M,Black
1036237,M,Hispanic
1053887,M,Hispanic
1053887,M,Hispanic
1054396,M,""
1053826,M,White
1054394,M,Hispanic
1054391,F,White
1054388,"",""
1054392,M,""
1054389,M,Black
1054393,M,Black
1054395,F,Black
1051944,F,Black
1052994,"",""
1052994,"",""
1054376,F,Black
1054372,F,Black
1053521,M,Hispanic
1053677,M,Black
1053072,M,Black
1054323,M,Black
1054382,F,Hispanic
1054384,F,Black
1054378,M,Black
1053421,M,White
1053799,M,Black
1030664,F,White
1034743,F,Black
1034743,M,Black
1033578,F,Black
1033578,M,Black
1033578,F,Black
1031421,M,Black
1038059,M,Black
1036207,M,Black
1036207,F,Black
1037789,M,Black
1043127,M,Black
1040950,F,White
1040950,F,White
1049791,M,Black
1047253,M,Black
1047253,M,Black
1049362,M,Hispanic
1053980,M,White
1054074,F,Black
1054072,F,Black
1052874,M,Black
1053207,F,Black
1053540,F,Black
1054082,F,Black
1054078,M,Black
1040788,M,Black
1031161,M,Black
1034678,M,Black
1044563,M,Black
1042583,M,Black
1046994,M,Black
1050769,M,Black
1053934,M,Hispanic
1053935,M,Black
1052958,M,White
1053279,F,Black
1054370,M,Black
1054375,M,Black
1054373,F,Hispanic
1054376,M,Black
1054374,M,Black
1054367,"",""
1054377,F,Black
1054369,M,Black
1052994,"",""
1054372,M,Black
1054373,M,Hispanic
1054371,F,Black
1052994,"",""
1054378,F,Black
1054381,F,Black
1054386,F,Black
1054379,F,Black
1054385,F,Hispanic
1053066,M,Black
1053066,F,Black
1054030,M,Black
1053191,M,Black
1053112,M,White
1054380,M,Black
1054387,M,Hispanic
1054368,M,Black
1028761,M,Black
1042377,M,Black
1042377,M,Black
1041171,M,Black
1049506,M,Black
1049252,F,Hispanic
1049431,M,Black
1053722,M,Black
1053724,F,""
1053131,M,Black
1053725,M,Black
1053130,M,Hispanic
1053374,M,Black
1053723,F,Black
1053529,M,Hispanic
1053728,M,Black
1053719,M,Black
1053721,M,Black
1054075,F,White
1054081,F,White
1054076,F,Black
1054079,F,Hispanic
1040788,M,Black
1054084,M,White
1054080,F,White
1054087,F,Black
1054091,M,Black
1054085,M,Black
1054087,M,Black
1054083,M,Black
1054089,F,Black
1054089,M,Black
1054088,F,""
1054090,M,Black
1054086,M,White
1054154,"",Black
1028325,F,Native American/Alaskan Native
1028325,M,Native American/Alaskan Native
1030180,M,White
1035542,M,Black
1036906,M,Black
1041201,F,Hispanic
1041201,M,Hispanic
1047354,F,Black
1049165,M,Black
1053859,M,Black
1053866,F,Black
1053857,M,Black
1053863,M,Black
1053865,M,Black
1053861,F,Black
1053864,M,Black
1053850,F,White
1032468,M,White
1032468,M,White
1032468,M,Hispanic
1052842,M,Black
1053788,F,Black
1053789,M,Hispanic
1053792,F,Hispanic
1053786,M,Black
1053780,M,Black
1053775,M,Black
1053778,M,Black
1053777,F,Black
1053777,M,Black
1053779,M,Black
1053774,M,Hispanic
1053773,F,Black
1053779,M,Black
1053779,M,Black
1053779,F,Black
1053772,M,White
1053779,F,Black
1053776,F,White
1053773,F,Black
1053773,F,Black
1053783,M,Black
1053731,M,Black
1053732,M,Black
1053737,F,Black
1053735,M,Black
1053736,M,Black
1053739,M,Black
1053734,M,Black
1053738,F,Black
1053733,M,Asian/Pacific Islander
1053738,M,Black
1053321,F,Black
1053340,F,Black
1053720,F,Black
1053718,M,Black
1053720,M,Black
1053218,M,Black
1053740,M,Black
1053741,M,Black
1052170,"",""
1053560,M,Black
1053374,M,Black
1053374,M,Black
1054157,M,White
1054157,M,""
1054155,F,Black
1054153,M,Black
1054157,M,White
1054157,M,""
1054145,M,""
1054144,M,Black
1054146,M,White
1054134,M,Black
1054143,M,Hispanic
1054142,M,Black
1054151,M,White
1054149,M,Hispanic
1030005,M,Black
1054148,F,Black
1054147,M,Black
1054152,"",""
1054152,M,Black
1054150,M,Asian/Pacific Islander
1032876,M,Hispanic
1046223,M,Black
1041929,F,Black
1041929,M,Black
1032004,M,Black
1051052,M,Black
1053810,M,Black
1053809,M,Black
1053811,M,Black
1053812,M,Black
1053816,F,Black
1053813,M,Hispanic
1052212,"",""
1053815,M,Black
1053814,F,Black
1053817,M,Black
1052212,"",""
1052212,F,Black
1052212,"",""
1052212,M,Black
1053821,M,Hispanic
1053819,F,Hispanic
1053818,M,Black
1053820,M,White
1052139,M,Hispanic
1022964,M,Black
1030608,M,Black
1048346,M,Black
1049727,M,White
1046375,F,White
1046375,M,White
1048586,M,Black
1049694,F,White
1053716,F,Black
1053701,M,Black
1053701,M,Black
1053647,F,White
1053706,F,Black
1053701,M,Black
1053703,"",Black
1053705,M,Black
1020041,M,Black
1031017,M,Black
1032760,M,Black
1038047,M,Black
1037273,F,Black
1038067,M,Black
1039271,F,Black
1039271,M,Black
1039271,M,Black
1039271,F,Black
1039271,F,Black
1040514,M,Black
1053579,M,Black
1053967,M,Black
1053969,M,Black
1053968,M,Hispanic
1053964,F,Black
1053965,F,Black
1053963,F,White
1053964,F,Black
1054238,M,Black
1054241,F,Black
1054236,F,Black
1054235,M,Black
1054237,M,Hispanic
1054211,M,Hispanic
1054010,F,Black
1054214,M,Asian/Pacific Islander
1054224,M,Black
1054223,F,""
1054220,M,Black
1054221,M,Hispanic
1054219,F,Black
1054217,F,Black
1054222,M,White
1054219,M,Black
1054201,M,Black
1054216,F,Black
1054218,F,Hispanic
1054215,F,Black
1054212,M,Black
1054229,M,Black
1053862,M,Black
1053867,M,Hispanic
1053868,M,Native American/Alaskan Native
1053856,M,Black
1053858,M,Black
1053869,M,White
1053860,M,Asian/Pacific Islander
1053841,M,Black
1052954,F,Black
1053639,M,Black
1053878,F,Black
1053875,F,White
1053876,M,Black
1052094,F,Black
1052320,M,Black
1052160,M,Black
1052320,M,Black
1053582,F,Black
1053582,M,Black
1053525,M,Black
1053701,M,Black
1051662,M,Hispanic
1053711,M,Black
1052838,M,Hispanic
1053716,F,Black
1053710,M,""
1053714,F,Black
1053682,M,Black
1053712,M,Black
1053654,M,Black
1053709,M,White
1052334,M,Black
1053715,M,Black
1053708,M,White
1053713,F,Black
1053700,M,Hispanic
1053961,F,White
1053971,F,White
1052801,M,Black
1053936,"",""
1053937,M,Hispanic
1053955,M,Hispanic
1053949,M,White
1053956,M,Black
1053958,M,Black
1053950,F,White
1053953,M,Hispanic
1053775,M,Black
1053954,F,Black
1053959,M,Black
1053952,M,Black
1053954,M,Black
1053955,F,Hispanic
1053951,M,Black
1053957,M,Black
1053945,M,Hispanic
1053939,F,Black
1053946,F,Hispanic
1054230,F,Black
1054231,M,Black
1054233,M,Black
1054226,M,Black
1054227,M,White
1054228,M,White
1054226,M,Black
1054225,M,Black
1054234,M,Black
1054228,F,Hispanic
1054226,M,Black
1054232,M,Black
1032459,M,Hispanic
1032459,M,Hispanic
1032749,M,Black
1037204,"",Black
1038043,F,White
1044945,F,White
1040206,M,Black
1037059,M,Black
1052828,M,Black
1053797,M,""
1053798,F,Black
1053806,"",""
1053804,M,White
1053803,M,Black
1053801,M,Black
1053799,M,Black
1053805,M,Black
1053801,F,Black
1053802,F,Black
1053807,M,Black
1053794,F,Black
1053790,M,Black
1053793,M,Black
1052643,F,Black
1052592,M,Black
1053796,M,White
1053795,M,Black
1053701,F,Black
1053701,F,Black
1053701,M,Black
1053702,M,Black
1053702,F,Black
1053784,F,Black
1053782,"",""
1053781,F,Black
1053771,M,Black
1053769,F,Asian/Pacific Islander
1053766,"",""
1053770,F,Black
1053768,M,White
1053448,F,Black
1034652,F,Black
1034652,F,Black
1042765,F,Black
1047074,M,Black
1053581,F,Black
1053835,F,Black
1025837,F,Hispanic
1025837,M,Hispanic
1030247,M,Black
1033408,F,Black
1033408,F,Black
1032437,M,White
1042774,M,Black
1042774,M,Black
1042503,M,Hispanic
1049484,M,White
1053691,M,""
1053692,F,White
1053690,F,Black
1053689,M,White
1037908,M,""
1053688,M,Native American/Alaskan Native
1053687,F,White
1053695,M,White
1053693,M,""
1052971,M,Hispanic
1042350,M,Black
1050939,F,Black
1054251,M,Black
1054252,M,Black
1054246,M,White
1054256,M,Black
1054243,F,Hispanic
1054245,F,""
1054247,M,Black
1054254,M,""
1054253,M,Black
1054244,M,Black
1054248,F,Black
1054245,F,Black
1054249,F,Black
1054240,M,Black
1054245,M,White
1054243,M,Hispanic
1054250,F,""
1054250,"",""
1053872,M,Black
1053874,M,Black
1053842,F,Black
1053873,M,Hispanic
1053870,F,""
1053842,F,Black
1053870,F,""
1052489,F,Hispanic
1052489,M,Black
1050447,M,Black
1053852,F,Black
1053854,M,Hispanic
1053853,M,""
1053851,M,Black
1053806,M,Black
1053852,M,Black
1053852,M,Black
1053855,F,Black
1053793,M,Black
1053852,F,Black
1053852,F,Black
1051267,F,White
1053917,F,Black
1053836,F,Black
1053833,M,Hispanic
1053843,F,Black
1053844,M,Black
1053832,M,Black
1053834,F,Black
1053832,F,Black
1053846,F,Black
1053845,M,White
1053843,F,Black
1053581,M,Black
1053837,M,White
1053839,"",""
1053840,F,Black
1052112,M,White
1052125,M,Hispanic
1053823,M,Black
1053822,M,Black
1053824,F,Black
1053668,"",""
1053694,M,Black
1053696,F,White
1053697,M,Black
1053667,M,Black
1053667,M,Black
1053667,M,Black
1052392,F,Black
1053680,M,White
1053678,F,Black
1053670,M,Black
1053684,M,Black
1053672,F,Black
1053686,M,White
1053683,F,Black
1053671,M,Black
1053677,M,Black
1053671,F,Black
1053673,M,Black
1037998,M,Hispanic
1044722,F,Black
1039864,M,Black
1043615,M,Hispanic
1045959,M,White
1045959,F,White
1045959,M,White
1054039,M,Black
1054163,F,Black
1054161,M,White
1054167,M,Black
1054162,M,Black
1054160,F,Black
1053642,M,Black
1054165,M,White
1052935,M,Black
1054164,F,Black
1054166,F,Black
1054166,F,Black
1045959,F,White
1054171,M,""
1053916,M,Black
1053917,F,Black
1053913,M,Black
1053919,F,Hispanic
1053915,F,Black
