allegation_id,officer_id
1005076,25279
1005076,14061
1005076,13273
1005076,11266
1005076,1553
1005076,32155
1005076,7771
1005076,17372
1005076,23153
1005076,31565
1005076,32135
1005079,12491
1005082,3764
1005084,10663
1005089,20583
1005089,9924
1005089,8800
1005092,15728
1005092,18721
1005093,16271
1005095,6584
1005096,7493
1005097,20199
1005098,3904
1005099,25202
1005100,25698
1005101,22068
1005101,10038
1005102,20483
1005104,17058
1005104,8401
1005104,11187
1005105,21107
1005105,29518
1005108,17025
1005109,27797
1005111,15137
1005113,9019
1005115,10254
1005116,5225
1005118,10951
1005118,17539
1005123,18462
1005123,12047
1005123,260
1005123,31949
1005123,31951
1005123,23566
1005123,24599
1005123,16328
1005123,17548
1005123,3711
1005123,21159
1005126,3125
1005126,23144
1005129,20057
1005129,820
1005130,32324
1005133,13229
1005133,29557
1005133,15459
1005133,21776
1005133,20390
1005133,32147
1005133,2375
1005133,16956
1005133,4294
1005134,14850
1005134,5466
1005136,14190
1005136,8852
1005136,31882
1005136,4821
1005136,30933
1005136,12677
1005136,27102
1005136,31119
1005136,32336
1005136,14896
1005136,22644
1005138,10851
1005139,23148
1005140,19284
1005140,31919
1005141,7244
1005141,21234
1005141,28476
1005141,32369
1005141,29271
1005142,16421
1005142,20058
1005143,7349
1005143,13314
1005145,11187
1005145,19801
1005146,16317
1005146,32310
1005148,32375
1005148,12935
1005151,8472
1005151,31371
1005153,32108
1005153,2168
1005155,128
1005157,805
1005158,21677
1005158,9583
1005159,5317
1005160,1858
1005160,9993
1005161,21311
1005162,16894
1005163,22081
1005163,19845
1005163,18915
1005163,31881
1005163,16551
1005164,30111
1005165,15944
1005165,9459
1005165,31974
1005167,14842
1005168,7000
1005169,1054
1007524,3666
1005169,32206
1005169,26895
1005169,7253
1005169,28207
1005169,32107
1005169,31849
1005169,22493
1005169,11220
1005170,7206
1005171,7206
1005172,11171
1005172,8479
1005173,30783
1005177,4278
1005179,10750
1005183,5421
1005188,20337
1005190,9832
1005190,18462
1005190,14691
1005190,31867
1005190,17711
1005190,32274
1005190,2153
1005190,29018
1005190,6560
1005190,5571
1005190,5207
1005190,21661
1005191,29784
1005192,16210
1005192,15553
1005192,13716
1005195,29015
1005195,17004
1005196,21439
1005197,2668
1005199,19389
1005199,6619
1005201,22170
1005201,24604
1005203,19478
1005209,9714
1005209,8627
1005210,10820
1005210,4707
1005215,18138
1005215,24116
1005217,22020
1005217,460
1005218,24887
1005218,29454
1005220,4492
1005221,31425
1005225,19686
1005227,23167
1005227,75
1005230,30511
1005230,16906
1005230,27296
1005233,12491
1005235,21150
1005235,24431
1005235,29434
1005237,10553
1005238,28970
1005238,15795
1005238,16258
1005239,25860
1005243,31194
1005243,6686
1005243,9417
1005243,6225
1005243,28109
1005248,18360
1005255,4347
1005256,15251
1005256,8072
1005260,24852
1005260,8321
1005260,20944
1005262,31867
1005263,32413
1005268,1898
1005272,30024
1005272,24326
1005272,27009
1005272,8748
1005272,32301
1005273,29896
1005277,15529
1005277,13600
1005278,13424
1005278,22368
1005280,16311
1005280,6009
1005286,29058
1005291,5444
1005291,11352
1005294,18611
1005297,8523
1005297,5834
1005297,25410
1005298,11117
1005300,29730
1005304,32178
1005305,32414
1005305,20294
1005305,5328
1005307,3125
1005311,11214
1005311,30905
1005314,27860
1005314,256
1005314,5674
1005314,2287
1005315,6619
1005315,3566
1005315,20588
1005316,23239
1005317,7628
1005317,23260
1005321,2462
1005321,17285
1005322,11400
1005322,3499
1005324,740
1005328,6475
1005331,6097
1005333,7960
1005339,30233
1005344,12822
1005350,27929
1005350,24871
1005351,20105
1005351,13692
1005354,30866
1005356,10147
1005360,26064
1005362,24068
1005366,29729
1005366,19549
1005366,25166
1005368,13151
1005368,14418
1005369,29484
1005370,9151
1005370,9712
1005370,9209
1005372,19396
1005373,29210
1005373,15879
1005374,19522
1005375,10440
1005375,8475
1005376,12961
1005377,32044
1005377,32198
1005377,20478
1005378,27439
1005378,25503
1005379,3432
1005379,1146
1005383,20057
1005383,28441
1005384,20408
1005387,31843
1005387,13781
1005392,26530
1005392,20218
1005392,8457
1005392,32122
1005392,9091
1005392,20959
1005392,16873
1005392,23690
1005392,32200
1005392,2374
1005392,23331
1005392,32082
1005393,6993
1005394,1722
1005395,325
1005396,325
1005397,21775
1005397,6603
1005401,29211
1005403,13415
1005403,2504
1005409,28370
1005413,15917
1005413,8341
1005414,5749
1005414,5746
1005415,21799
1005418,11169
1005418,21690
1005418,4459
1005419,8982
1005421,16934
1005421,10359
1005424,3052
1005428,5889
1005429,31777
1005432,32373
1005432,14061
1005432,10724
1005432,1553
1005432,5913
1005432,22510
1005432,17816
1005432,24489
1005432,17274
1005432,17372
1005432,14706
1005434,3758
1005434,21812
1005434,31341
1005436,12074
1005436,3454
1005436,8562
1005436,29612
1005437,3425
1005437,5646
1005438,24565
1005446,11115
1005446,23707
1005446,8165
1005448,15511
1005448,28874
1005451,6097
1005454,23854
1005455,26064
1005457,27222
1005461,12741
1005464,20904
1005466,30959
1005471,4194
1005473,10731
1005474,28411
1005474,11697
1005476,26692
1005476,8165
1005478,28869
1005478,17044
1005478,19235
1005479,11798
1005482,16317
1005483,9417
1005483,6225
1005485,9749
1005485,18942
1005485,12912
1005485,20220
1005485,700
1005486,18647
1005487,29837
1005487,6164
1005487,387
1005487,29217
1005491,7611
1005491,19858
1005496,28707
1005499,32393
1005500,9138
1005500,31629
1005504,14316
1005506,16764
1005506,32149
1005512,32104
1005514,28821
1005515,3978
1005516,15047
1005516,1018
1005517,23447
1005517,2087
1005518,23266
1005518,21447
1005519,14994
1005520,5437
1005520,24979
1005521,14168
1005525,28570
1005525,21585
1005527,13724
1005527,15990
1005527,31426
1005527,21808
1005529,21671
1005529,18773
1005533,21805
1005534,6760
1005534,32337
1005535,9417
1005536,8279
1005536,5355
1005536,5193
1005536,1625
1005536,9813
1005537,4806
1005537,19521
1005539,20046
1005539,1053
1005545,11157
1005545,26153
1005548,21149
1005548,10000
1005549,18214
1005549,21661
1005550,17904
1005551,14699
1005551,3065
1005552,4724
1005552,20230
1005553,19228
1005553,31834
1005556,28821
1005558,7713
1005558,21756
1005558,4155
1005560,11007
1005560,17830
1005560,21221
1005560,4037
1005562,858
1005563,6540
1005563,16404
1005566,1053
1005568,8578
1005569,29843
1005569,14696
1005569,24560
1005573,20123
1005574,27801
1005574,26968
1005574,18773
1005576,26370
1005576,20055
1005580,24625
1005583,19340
1005585,7656
1005585,7818
1005588,15168
1005594,9013
1005594,4049
1005596,21439
1005596,21440
1005596,19878
1005596,6645
1005596,800
1005596,10253
1005596,24582
1005596,31123
1005599,14347
1005599,31144
1005599,1581
1005601,10440
1005601,8778
1005603,24572
1005603,32037
1005605,2222
1005605,3729
1005612,17626
1005617,23633
1005619,28968
1005620,29144
1005621,7694
1005623,8032
1005627,16152
1005627,6793
1005627,16560
1005627,17134
1005628,17103
1005628,19048
1005630,29831
1005630,31935
1005631,23020
1005635,16764
1005635,32149
1005636,16894
1005636,27319
1005640,13568
1005640,21266
1005643,25885
1005644,14218
1005644,17087
1005644,3017
1005644,6043
1005644,1696
1005644,11989
1005644,4264
1005644,2849
1005644,31761
1005644,15229
1005646,19072
1005648,28349
1005649,3574
1005649,10392
1005650,579
1005650,23593
1005650,5347
1005651,5763
1005653,7206
1005654,3642
1005655,28110
1005655,4641
1005657,3558
1005657,18626
1005658,19687
1005658,9316
1005658,13736
1005659,6211
1005659,13807
1005660,29670
1005661,24922
1005661,21884
1005664,15936
1005666,19558
1005666,25008
1005666,3729
1005667,19591
1005667,5675
1005667,4766
1005668,3251
1005668,32329
1005668,28838
1005668,26846
1005668,533
1005668,12176
1005668,8394
1005668,7468
1005668,9459
1005668,32339
1005668,31974
1005668,23344
1005673,13946
1005674,22834
1005674,25169
1005677,18592
1005677,27312
1005678,4706
1005678,30949
1005680,7244
1005680,11683
1005680,28275
1005690,14709
1005690,31918
1005694,32254
1005697,32197
1005697,32030
1005698,10261
1005698,32297
1005699,13012
1005703,3635
1005703,3729
1005706,31799
1005706,6781
1005707,6237
1005707,3644
1005709,16814
1005711,26692
1005712,24954
1005718,15115
1005718,8572
1005721,4538
1005726,26403
1005728,858
1005734,29217
1005741,2015
1005741,25178
1005742,650
1005743,8713
1005743,18896
1005743,31578
1005743,32237
1005743,16710
1005743,18083
1005743,13303
1005743,28280
1005745,27408
1005745,6009
1005745,4017
1005746,26425
1005749,25442
1005749,31307
1005749,21286
1005750,19395
1005750,16511
1005750,5879
1005750,14994
1005750,8785
1005750,20044
1005750,22166
1005750,23823
1005750,14923
1005750,30502
1005755,29270
1005755,25942
1005757,1260
1005760,5205
1005761,21779
1005766,19331
1005766,30215
1005766,16181
1005768,18735
1005772,3020
1005772,31918
1005774,15514
1005774,12418
1005776,7700
1005779,81
1005779,25380
1005779,22399
1005781,7971
1005784,28712
1005786,16396
1005787,13891
1005788,17625
1005788,18727
1005789,2829
1005789,16878
1005792,5572
1005795,26103
1005795,13314
1005796,14079
1005798,16133
1005798,93
1005803,32155
1005804,22164
1005806,18286
1005807,19970
1005807,10774
1005807,21968
1005809,23376
1005810,6765
1005810,22701
1005811,3697
1005812,4213
1005812,21913
1005816,4588
1005816,18333
1005816,17171
1005824,984
1005825,30989
1005825,18623
1005827,20057
1005827,28170
1005828,31827
1005830,23555
1005830,14046
1005834,30767
1005834,11524
1005834,29729
1005834,11521
1005835,4299
1005836,8109
1005836,22200
1005836,9089
1005836,24107
1005836,859
1005836,8772
1005842,24140
1005842,32190
1005845,19060
1005846,6211
1005846,13807
1005846,4788
1005854,12009
1005855,15883
1005855,19331
1005855,26902
1005855,13777
1005855,20481
1005856,9113
1005859,16439
1005861,29008
1005861,27222
1005864,4860
1005864,22253
1005865,27647
1005866,17700
1005866,31806
1005876,10414
1005876,30386
1005876,17322
1005879,29231
1005879,4368
1005882,32288
1005884,23428
1005884,12053
1009678,2119
1005885,4047
1005893,11147
1005893,16396
1005893,17372
1005898,3795
1005898,10630
1005898,4037
1005901,10804
1005901,25894
1005901,23036
1005901,3784
1005903,13604
1005903,7233
1005907,6373
1005908,15018
1005908,31512
1005908,18446
1005910,22063
1005910,9056
1005915,23954
1005916,19549
1005916,27785
1005918,9690
1005918,25171
1005920,24513
1005920,6097
1005920,14080
1005922,21317
1005922,27474
1005924,10414
1005924,17322
1005926,18894
1005937,12601
1005938,10449
1005938,12177
1005938,16513
1005942,28451
1005943,8062
1005944,15990
1005954,15228
1005957,17502
1005959,75
1005960,18679
1005960,4884
1005960,3696
1005960,13304
1005965,29008
1005969,26167
1005971,23006
1005975,28867
1005980,24506
1005980,6343
1005980,26532
1005980,11542
1005981,128
1005986,21522
1005986,21938
1005986,23521
1005986,27279
1005986,3043
1005986,11514
1005987,9422
1005993,15360
1005994,23680
1005994,9169
1005997,11186
1005999,4665
1006000,23307
1006001,12554
1006001,19520
1006001,27807
1006002,1224
1006002,24945
1006004,915
1006004,23959
1006006,10326
1006006,18743
1006011,12856
1006011,8935
1006017,30195
1006018,23036
1006019,28503
1006019,28669
1006022,30398
1006024,2
1006027,283
1006029,32104
1006029,4530
1006029,19272
1006030,21024
1006034,28579
1006037,18591
1006037,642
1006046,30063
1006048,12968
1006048,31735
1006050,28212
1006052,20679
1006055,12968
1006055,7020
1006057,11222
1006057,10302
1006062,6620
1006062,10259
1006064,32225
1006064,3737
1006065,24457
1006068,1260
1006068,16714
1006071,29104
1006071,11164
1006071,31514
1006071,24979
1006077,17855
1006077,24541
1006077,22906
1006077,6649
1006078,31001
1006079,29231
1006079,18624
1006085,32259
1006087,19325
1006088,32126
1006088,28993
1006088,32039
1006088,20728
1006089,2579
1006091,10633
1006092,10750
1006093,25416
1009678,25206
1006093,27250
1006096,28187
1006096,16106
1006096,20821
1006096,28869
1006099,588
1006101,20157
1006101,25963
1006105,29831
1006108,7761
1006109,30494
1006109,4844
1006109,23253
1006109,8527
1006109,28503
1006109,32086
1006110,911
1006111,30819
1006113,25299
1006120,3133
1006120,23783
1006123,26786
1006123,13314
1006126,24673
1006126,9909
1006126,16669
1006132,4973
1006132,16836
1006133,9896
1006134,31422
1006135,26146
1006135,19888
1006135,2222
1006136,7646
1006137,7715
1006145,10196
1006145,30660
1006145,16340
1006145,24387
1006145,27171
1006146,22091
1006149,10249
1006149,6468
1006153,11968
1006153,478
1006153,14061
1006153,10724
1006153,13273
1006153,11266
1006153,1553
1006153,11141
1006153,23153
1006153,25432
1006153,16303
1006156,30320
1006156,15465
1006159,31551
1006162,4505
1006163,9000
1006163,7226
1006163,280
1006166,8850
1006173,21860
1006174,1672
1006175,5888
1009678,5193
1006175,1013
1006175,26456
1006175,20327
1006179,24057
1006179,25221
1006182,26195
1006182,20409
1006183,5750
1006186,19834
1006187,26012
1006190,29942
1006190,32159
1006198,25404
1006200,26148
1006202,31838
1006204,21444
1006209,22022
1006215,9813
1006216,30244
1006219,6320
1006219,8138
1006219,32223
1006224,24981
1006224,14279
1006224,25529
1006225,16600
1006226,4956
1006228,16355
1006231,4901
1006231,28345
1006232,21371
1006232,30400
1006232,24451
1006235,20756
1006235,32120
1006235,29272
1006235,3226
1006235,9094
1006235,13942
1006235,28620
1006235,4302
1006235,2161
1006235,23744
1006235,10136
1006235,24844
1006235,4294
1006235,12679
1006235,24596
1006235,25253
1006235,24353
1006235,32001
1006235,32202
1006235,16893
1006235,9121
1006240,8964
1006241,3056
1006241,9087
1006242,31843
1006242,10849
1006242,31953
1006242,11347
1006246,9292
1006246,16843
1006247,3566
1006259,23156
1006259,30784
1006260,14185
1006260,3940
1006271,25631
1006272,9840
1006274,3052
1006284,19835
1006284,32003
1006285,11021
1006291,22368
1006292,21283
1006292,22506
1006293,32104
1006293,4530
1006293,29687
1006293,19272
1006295,5311
1006295,18979
1006302,29150
1006304,10420
1006305,28220
1006305,21854
1006306,20215
1006307,20818
1006307,28702
1006309,27642
1006309,31846
1006309,11347
1006311,10698
1006320,28716
1006320,29586
1006321,32126
1006321,28993
1006322,32202
1006323,2149
1006323,24043
1006324,24206
1006324,7586
1006325,10698
1006327,32104
1006327,4530
1006328,1324
1006332,26267
1006332,2659
1006337,10756
1006337,15441
1006338,31831
1006339,14368
1006341,15137
1006342,2117
1006343,17617
1006344,6993
1006345,6088
1006346,9705
1006352,27107
1006353,24820
1006354,30411
1006355,30320
1006356,20153
1006356,4604
1006357,3673
1006357,16787
1006358,9701
1006358,29131
1006359,18112
1006360,24037
1006361,30565
1006361,16790
1006365,18658
1006366,6897
1009678,20331
1006366,24081
1006367,21837
1006368,24797
1006370,17252
1006370,24151
1006372,12588
1006372,21416
1006373,8028
1006373,16617
1006373,24525
1006374,17690
1006375,21456
1006376,11816
1006376,4538
1006379,17595
1006379,7139
1006380,5103
1006380,14590
1006381,25197
1006381,18828
1006382,20056
1006383,2388
1006385,12413
1006386,12413
1006392,3874
1006392,11137
1006393,14326
1006393,26688
1006394,15632
1006394,13781
1006396,28259
1006398,12122
1006401,7216
1006401,8668
1006403,12566
1006403,14415
1006404,17595
1006404,11999
1006404,7139
1006405,17196
1006405,3845
1006409,32389
1006413,17539
1006414,29654
1006415,30539
1006419,8796
1006422,2432
1006422,17613
1006426,25205
1006437,8651
1006439,31591
1006439,32176
1006445,26457
1006446,10583
1006446,13041
1006446,20608
1006446,31164
1006453,13907
1006454,24119
1006454,25160
1006456,31139
1006458,3214
1006458,26025
1006460,3020
1006460,4118
1009678,6079
1006460,20453
1006462,3228
1006464,8221
1006464,29217
1006467,29776
1006469,12923
1006469,4530
1006470,13500
1006471,8221
1006476,13636
1006478,18610
1006478,2470
1006481,25507
1006482,29926
1006482,3899
1006482,13312
1006482,31194
1006482,4295
1006485,19986
1006485,4931
1006490,9482
1006490,30805
1006491,16873
1006491,22200
1006492,20651
1006492,18676
1006493,13612
1006498,5551
1006498,1488
1006499,21133
1006499,834
1006500,30983
1006500,30063
1006503,9617
1006505,31425
1006509,21244
1006512,6230
1006515,3955
1006518,27264
1006521,18592
1006521,31821
1006521,27312
1006521,32316
1006521,12722
1006521,22312
1006521,13701
1006521,15562
1006521,31872
1006521,6698
1006521,32319
1006521,12674
1006527,10568
1006527,19322
1006530,27094
1006533,23253
1006536,11259
1006536,16071
1006536,19336
1006536,9898
1006537,3764
1006537,23900
1006538,645
1006539,8944
1006540,4844
1006541,4194
1006542,24561
1006543,14066
1006543,16055
1006543,11751
1006544,25638
1006548,24490
1006548,10085
1006551,18621
1006553,24439
1006553,29286
1006554,7424
1006555,12259
1006555,4946
1006556,9970
1006557,6607
1006560,8713
1006560,27651
1006560,8642
1006560,9809
1006560,14737
1006560,31578
1006560,32237
1006560,23710
1006560,18083
1006560,13303
1006560,31997
1006560,26358
1006560,17303
1006560,29606
1006562,7464
1006563,7464
1006564,20528
1006566,2646
1006566,32394
1006567,30765
1006568,16561
1006570,32297
1006571,6933
1006572,3056
1006572,9087
1006576,26267
1006576,21468
1006579,10152
1006584,11234
1006585,17780
1006585,26326
1006588,10951
1006588,17539
1006592,21110
1006595,2532
1006595,11216
1006595,24717
1006595,653
1006595,25138
1006595,23643
1006595,24902
1006595,27384
1006595,7186
1006595,3767
1006595,31072
1006596,1056
1006596,18709
1006598,30155
1006604,21124
1006604,17087
1006604,6043
1006604,31363
1006605,4987
1006605,5700
1006607,4459
1006607,32240
1006608,22363
1006609,15383
1006609,5047
1006613,32345
1006613,12802
1006613,32329
1006613,28838
1006613,533
1006613,8394
1006613,14100
